,score,pval
routine,36.712658,0.0
antidepressants,36.53113,0.0
asexuality,36.0756,0.0
pcos,36.040444,0.0
everythingscience,35.957791,0.0
design,35.816925,0.0
want,35.672906,0.0
california,35.626243,0.0
paul,34.980437,0.0
released,34.841562,0.0
parents,34.771388,0.0
security,34.674328,0.0
get,34.376553,0.0
military,34.057869,1e-08
nuclear,34.032928,1e-08
but,33.940246,1e-08
million,33.894237,1e-08
election,33.616597,1e-08
supportive,33.577565,1e-08
physically,33.543203,1e-08
rand,33.346325,1e-08
congress,33.248494,1e-08
just,33.248044,1e-08
life,33.241703,1e-08
bill,33.125911,1e-08
unattractive,32.80645,1e-08
history,32.769235,1e-08
science,32.752264,1e-08
economy,32.647824,1e-08
unhappy,32.615391,1e-08
conspiracy,32.615102,1e-08
research,32.473597,1e-08
industry,32.384266,1e-08
climate,32.341668,1e-08
mum,32.334734,1e-08
through,32.295063,1e-08
isis,32.184395,1e-08
media,32.14798,1e-08
data,31.898035,2e-08
political,31.726407,2e-08
yourself,31.683297,2e-08
federal,31.506629,2e-08
users,31.356637,2e-08
need,31.331618,2e-08
anxious,31.228861,2e-08
ex,30.969987,3e-08
system,30.919629,3e-08
source,30.87711,3e-08
help,30.731432,3e-08
female,30.587879,3e-08
review,30.524142,3e-08
had,30.368122,4e-08
miserable,30.061813,4e-08
shawn,29.978733,4e-08
psychiatrist,29.788965,5e-08
national,29.702522,5e-08
google,29.692619,5e-08
global,29.688249,5e-08
shelly,29.61329,5e-08
problems,29.563434,5e-08
doctor,29.555199,5e-08
severe,29.136247,7e-08
girl,29.034461,7e-08
world,28.920346,8e-08
sunscreen,28.906377,8e-08
cm,28.86361,8e-08
trying,28.749965,8e-08
americans,28.732511,8e-08
cia,28.669277,9e-08
dota,28.660719,9e-08
tax,28.597391,9e-08
weapons,28.516349,9e-08
india,28.465187,1e-07
fetish,28.35657,1e-07
references,28.307057,1e-07
happy,28.277121,1.1e-07
china,28.076955,1.2e-07
public,28.063841,1.2e-07
cope,28.009376,1.2e-07
party,27.685946,1.4e-07
hair,27.613351,1.5e-07
by,27.587079,1.5e-07
helps,27.562605,1.5e-07
personality,27.503108,1.6e-07
aghs,27.331073,1.7e-07
bitcoin,27.173419,1.9e-07
attraction,27.111047,1.9e-07
family,27.109866,1.9e-07
poly,27.106923,1.9e-07
ocd,27.051475,2e-07
civil,27.027365,2e-07
counselling,27.014307,2e-07
russia,27.013547,2e-07
vaseline,26.911,2.1e-07
hugs,26.897895,2.1e-07
conservative,26.890387,2.2e-07
trump,26.479691,2.7e-07
person,26.265984,3e-07
hydrox,26.090217,3.3e-07
tired,25.902767,3.6e-07
divorced,25.848765,3.7e-07
boyfriends,25.767907,3.9e-07
diagnosis,25.70787,4e-07
uhc,25.593791,4.2e-07
chronic,25.588251,4.2e-07
author,25.56687,4.3e-07
cleanser,25.399602,4.7e-07
technology,25.226147,5.1e-07
illness,25.215333,5.1e-07
younger,25.188449,5.2e-07
nsa,25.00802,5.7e-07
psychologist,24.974239,5.8e-07
when,24.917305,6e-07
director,24.80276,6.4e-07
prison,24.78566,6.4e-07
cbt,24.68803,6.7e-07
things,24.570575,7.2e-07
conversation,24.433176,7.7e-07
anyway,24.337664,8.1e-07
try,24.06728,9.3e-07
prozac,23.976622,9.8e-07
cheated,23.959485,9.8e-07
cry,23.904336,1.01e-06
bp,23.853681,1.04e-06
kayfabe,23.487317,1.26e-06
mass,23.229277,1.44e-06
together,23.161259,1.49e-06
calvin,23.116522,1.52e-06
action,23.105475,1.53e-06
killed,23.10146,1.54e-06
hero,23.055226,1.57e-06
policy,23.014834,1.61e-06
aupair,22.99269,1.63e-06
definitely,22.954977,1.66e-06
really,22.908658,1.7e-06
behaviour,22.899286,1.71e-06
scientists,22.828463,1.77e-06
you,22.789318,1.81e-06
suicide,22.760744,1.83e-06
crime,22.741031,1.85e-06
mg,22.663007,1.93e-06
tell,22.626873,1.97e-06
like,22.537063,2.06e-06
vegan,22.384721,2.23e-06
appointment,22.381355,2.24e-06
senate,22.336622,2.29e-06
army,22.333698,2.29e-06
us,22.309559,2.32e-06
scott,22.285063,2.35e-06
shes,22.279863,2.36e-06
com,22.277502,2.36e-06
billion,22.151812,2.52e-06
pregnant,22.145051,2.53e-06
symptoms,22.039462,2.67e-06
probably,21.992069,2.74e-06
lesbians,21.883321,2.9e-06
apnea,21.836766,2.97e-06
realize,21.47025,3.59e-06
mood,21.382614,3.76e-06
submitted,21.150037,4.25e-06
citizens,21.044886,4.49e-06
helped,21.019986,4.55e-06
court,20.90092,4.84e-06
identity,20.88647,4.87e-06
asleep,20.728798,5.29e-06
melatonin,20.666872,5.47e-06
pimples,20.585409,5.7e-06
microsoft,20.572862,5.74e-06
stress,20.330449,6.52e-06
told,20.046606,7.56e-06
apple,20.046297,7.56e-06
diagnoses,19.930099,8.03e-06
kp,19.918565,8.08e-06
odst,19.890837,8.2e-06
upset,19.870302,8.29e-06
sexually,19.841884,8.41e-06
friendships,19.825063,8.49e-06
difficult,19.793289,8.63e-06
hobbes,19.783589,8.67e-06
counseling,19.591742,9.59e-06
anderz,19.57929,9.65e-06
comfortable,19.567873,9.71e-06
hope,19.530712,9.9e-06
exhausted,19.526236,9.92e-06
masks,19.342145,1.093e-05
cymbalta,19.333756,1.097e-05
childcare,19.315715,1.108e-05
economic,19.297508,1.119e-05
israeli,19.280073,1.129e-05
supreme,19.253599,1.145e-05
mindcrack,19.230503,1.158e-05
officer,19.130278,1.221e-05
coping,19.115298,1.231e-05
launch,19.107724,1.235e-05
istick,19.08176,1.252e-05
nervous,19.075971,1.256e-05
married,19.074965,1.257e-05
syria,19.006722,1.303e-05
happiness,19.004088,1.304e-05
gank,18.964912,1.331e-05
washington,18.964673,1.332e-05
felt,18.81975,1.437e-05
corporate,18.800919,1.451e-05
mother,18.715433,1.517e-05
better,18.649142,1.571e-05
mkb,18.64074,1.578e-05
michaels,18.574789,1.634e-05
report,18.455819,1.739e-05
rights,18.297007,1.89e-05
breakup,18.292489,1.895e-05
democratic,18.237372,1.95e-05
friendship,18.235206,1.952e-05
site,18.073433,2.125e-05
united,17.964731,2.25e-05
blink,17.932563,2.289e-05
haha,17.907748,2.319e-05
lipstick,17.887876,2.343e-05
fbi,17.797951,2.456e-05
troll,17.752121,2.516e-05
counsellor,17.745902,2.525e-05
situation,17.697948,2.589e-05
hurt,17.685223,2.606e-05
brother,17.665381,2.634e-05
neem,17.648039,2.658e-05
about,17.588046,2.743e-05
ehlersdanlos,17.455948,2.94e-05
laws,17.436683,2.97e-05
til,17.374963,3.068e-05
lonely,17.329272,3.143e-05
issues,17.316994,3.163e-05
stridex,17.104265,3.538e-05
trp,17.045854,3.649e-05
even,17.010455,3.717e-05
sociable,16.901957,3.936e-05
skincare,16.82875,4.091e-05
extremely,16.813546,4.124e-05
xanax,16.7856,4.185e-05
moisturizing,16.758174,4.246e-05
pill,16.541175,4.761e-05
advice,16.527976,4.794e-05
skadi,16.526392,4.798e-05
neutrogena,16.504327,4.854e-05
exhausting,16.487204,4.898e-05
stepdad,16.45489,4.982e-05
feminine,16.45313,4.987e-05
masculine,16.445775,5.006e-05
awkward,16.405927,5.113e-05
awake,16.369491,5.212e-05
ashamed,16.304378,5.394e-05
andnbsp,16.250152,5.551e-05
since,16.190476,5.728e-05
la,16.168888,5.794e-05
charlie,16.166723,5.8e-05
prices,16.118013,5.952e-05
relate,15.906165,6.656e-05
sister,15.88679,6.725e-05
mindcrackers,15.805673,7.019e-05
chad,15.707405,7.393e-05
school,15.685225,7.481e-05
orientation,15.67683,7.514e-05
sexuality,15.564823,7.972e-05
qop,15.532183,8.111e-05
asexuals,15.485706,8.313e-05
dosage,15.405077,8.675e-05
confidence,15.326369,9.045e-05
male,15.271843,9.309e-05
pregnancy,15.269464,9.321e-05
vent,15.245352,9.441e-05
eyebrows,15.176888,9.789e-05
solar,15.113169,0.00010125
breakouts,15.103986,0.00010175
eds,15.089208,0.00010255
ellie,15.087507,0.00010264
york,15.068555,0.00010368
months,15.044024,0.00010503
out,14.932738,0.00011141
intimate,14.92996,0.00011158
citalopram,14.922847,0.000112
david,14.903759,0.00011314
sydney,14.900353,0.00011334
naturals,14.895276,0.00011365
panromantic,14.889746,0.00011398
dysthymia,14.829006,0.00011771
hazel,14.811412,0.00011881
tripping,14.717259,0.0001249
overview,14.591773,0.0001335
oily,14.590519,0.00013358
carbon,14.529214,0.000138
rhys,14.424502,0.00014589
usually,14.374805,0.00014979
caliper,14.357803,0.00015115
mach,14.333355,0.00015313
eblade,14.307022,0.00015528
osteoarthritis,14.254424,0.00015968
physical,14.236032,0.00016125
honestly,14.230228,0.00016175
international,14.099212,0.00017342
crps,14.08534,0.0001747
moisturize,14.083396,0.00017488
nyx,14.033875,0.00017955
theatre,14.016165,0.00018125
cpap,13.968153,0.00018593
abusive,13.965292,0.00018622
caring,13.940859,0.00018865
gyno,13.938565,0.00018888
prescription,13.903333,0.00019246
fogger,13.871061,0.00019579
aspergers,13.859921,0.00019695
also,13.8194,0.00020125
divorce,13.769913,0.00020662
bed,13.715315,0.00021271
thank,13.643718,0.00022098
selfish,13.6032,0.0002258
find,13.547332,0.00023262
clinically,13.529084,0.00023489
bf,13.52596,0.00023529
angry,13.524844,0.00023543
aosp,13.522454,0.00023573
annamarie,13.509642,0.00023734
much,13.488345,0.00024005
kissed,13.482848,0.00024075
roms,13.414856,0.00024964
cervix,13.395406,0.00025224
nonbinary,13.386624,0.00025343
sucks,13.374833,0.00025502
lexapro,13.337281,0.00026018
lovely,13.264585,0.00027047
mana,13.256235,0.00027167
lately,13.236682,0.00027452
growth,13.232043,0.0002752
companies,13.22471,0.00027628
orgasm,13.047836,0.00030363
prescribed,13.040964,0.00030475
tinker,13.040146,0.00030488
gender,12.934004,0.00032267
salicylic,12.908879,0.00032703
alpha,12.875317,0.00033294
scars,12.723904,0.00036101
greece,12.678134,0.00036996
else,12.624947,0.00038063
debate,12.470162,0.0004135
troop,12.466594,0.00041429
other,12.43023,0.00042244
went,12.428058,0.00042293
buspar,12.416967,0.00042545
sadness,12.381259,0.00043366
selfesteem,12.266588,0.00046114
crying,12.227354,0.00047094
witchery,12.20741,0.000476
shooting,12.19997,0.0004779
siblings,12.184105,0.00048198
offlane,12.176047,0.00048407
worse,12.16845,0.00048605
something,12.116013,0.00049991
been,12.100179,0.00050417
union,12.084437,0.00050844
warlord,12.042238,0.00052008
liverpool,12.019749,0.0005264
semester,11.999177,0.00053224
russian,11.950128,0.00054644
stressed,11.927778,0.00055303
feels,11.912908,0.00055746
metformin,11.906344,0.00055943
millbee,11.902144,0.00056069
aokp,11.894462,0.00056301
sandman,11.891855,0.0005638
lot,11.890713,0.00056415
bpd,11.874211,0.00056917
seduction,11.851915,0.00057602
spf,11.834889,0.00058131
cars,11.767932,0.0006026
talked,11.740517,0.00061154
tampons,11.674998,0.00063346
olicity,11.643888,0.00064414
baby,11.636693,0.00064663
ocm,11.635597,0.00064702
lip,11.613536,0.00065474
stay,11.605639,0.00065752
jb,11.602824,0.00065852
motivation,11.588428,0.00066363
adorable,11.585906,0.00066454
skype,11.525026,0.00068666
intimacy,11.521271,0.00068804
normal,11.513967,0.00069075
butch,11.497108,0.00069705
cis,11.496927,0.00069711
brienne,11.489825,0.00069978
uni,11.458601,0.00071164
dealing,11.456102,0.0007126
dispenser,11.451387,0.00071441
workers,11.373426,0.00074502
juggernaut,11.366637,0.00074775
lgbtq,11.341653,0.00075788
dotabuff,11.322045,0.00076592
ptsd,11.321793,0.00076603
knitting,11.314938,0.00076886
diggle,11.299244,0.00077539
hurtful,11.280508,0.00078325
bloodseeker,11.263984,0.00079025
benton,11.237105,0.00080178
child,11.220251,0.0008091
nasa,11.20955,0.00081377
wrestlers,11.1549,0.0008381
worried,11.149211,0.00084067
dsg,11.148448,0.00084102
started,11.134925,0.00084717
hannover,11.12601,0.00085125
celtic,11.088426,0.00086868
tried,11.085013,0.00087028
bha,11.082338,0.00087154
jealous,11.038692,0.0008923
loneliness,11.015911,0.00090333
undertaker,11.010897,0.00090578
thayers,10.961498,0.00093025
pa,10.954619,0.00093371
romantic,10.946771,0.00093767
atomizer,10.938301,0.00094197
sr,10.927328,0.00094756
foaming,10.926069,0.0009482
ssris,10.907569,0.00095772
mask,10.889843,0.00096693
euls,10.877963,0.00097315
always,10.867867,0.00097847
hypothyroidism,10.855979,0.00098477
islamic,10.843547,0.00099141
moisturized,10.825528,0.0010011
pih,10.819429,0.0010044
sertraline,10.816089,0.00100622
dated,10.78521,0.00102314
linings,10.72086,0.00105934
constantly,10.709276,0.001066
venting,10.697582,0.00107276
hang,10.696607,0.00107332
elses,10.630029,0.00111266
wanted,10.625263,0.00111553
wasd,10.603447,0.00112877
nebris,10.602214,0.00112952
keys,10.569762,0.00114953
somnophiliac,10.544569,0.0011653
nmom,10.520016,0.00118088
weaver,10.502365,0.00119222
dizziness,10.480026,0.00120672
psych,10.421956,0.00124526
insecure,10.414204,0.0012505
aunt,10.401434,0.00125918
overweight,10.387177,0.00126893
labo,10.371279,0.00127991
eleaf,10.333419,0.00130643
uterus,10.330637,0.0013084
sgs,10.327316,0.00131076
cleanse,10.326158,0.00131158
libido,10.320187,0.00131583
transpeople,10.313515,0.0013206
strangers,10.289311,0.00133803
or,10.263101,0.00135717
yarn,10.186969,0.00141437
struggling,10.135465,0.00145444
hobbies,10.129226,0.00145937
snail,10.082543,0.00149681
linkens,10.07561,0.00150245
treads,10.062024,0.00151357
talking,10.044965,0.00152765
broke,10.019395,0.001549
miscarriage,9.982495,0.00158035
sniper,9.971591,0.00158974
whatever,9.951311,0.00160735
comforting,9.9497,0.00160876
though,9.94421,0.00161356
can,9.919531,0.00163534
hado,9.917402,0.00163723
pills,9.902295,0.00165073
wellbutrin,9.899141,0.00165356
thankful,9.852434,0.00169607
take,9.820382,0.00172589
veritas,9.805784,0.00173964
kik,9.789472,0.00175514
pronouns,9.769684,0.00177413
cobra,9.760869,0.00178266
bdubs,9.740275,0.00180274
aquila,9.719411,0.00182332
luvox,9.715367,0.00182734
nobilis,9.681392,0.00186144
selfconscious,9.676447,0.00186645
serotonin,9.67345,0.0018695
anemia,9.643749,0.00189997
wanting,9.641205,0.0019026
it,9.63217,0.00191199
tbqh,9.631926,0.00191224
trazadone,9.626564,0.00191783
creeps,9.613397,0.00193163
little,9.611676,0.00193344
rheumatologist,9.596455,0.00194953
tbh,9.587535,0.00195903
rosh,9.56808,0.0019799
instocktrades,9.557897,0.00199091
nursery,9.542963,0.00200718
lina,9.514953,0.00203804
amiibos,9.506741,0.00204718
childfree,9.498018,0.00205694
ganked,9.472237,0.00208605
thinking,9.446086,0.002116
ob,9.424804,0.0021407
ovulation,9.383545,0.00218942
didn,9.359414,0.00221843
pubs,9.329164,0.00225535
chin,9.282622,0.00231338
exfoliating,9.26628,0.00233411
seeing,9.255867,0.00234742
aspd,9.248033,0.00235749
unranked,9.247189,0.00235857
hug,9.183922,0.0024415
love,9.170226,0.00245984
slark,9.155248,0.00248006
anymore,9.149191,0.00248828
fph,9.146433,0.00249203
ult,9.118253,0.00253071
healthy,9.092499,0.0025666
nandroid,9.087287,0.00257392
veronica,9.052594,0.00262322
sms,9.012255,0.00268175
ultrasounds,8.975671,0.00273598
do,8.971276,0.00274257
blablabla,8.966078,0.00275038
taking,8.952499,0.0027709
csgo,8.932987,0.00280066
abyssal,8.917537,0.00282445
counselor,8.889213,0.0028686
offleash,8.886913,0.00287222
glycolic,8.870147,0.00289872
now,8.861031,0.00291323
genderqueer,8.86072,0.00291373
trpers,8.846931,0.00293582
kids,8.841508,0.00294456
appt,8.83596,0.00295352
while,8.816048,0.00298593
traumatic,8.800159,0.00301204
valiant,8.765149,0.00307041
jug,8.750105,0.00309584
lunch,8.66961,0.0032356
eliquid,8.662506,0.00324824
amlactin,8.630742,0.00330537
sorry,8.608899,0.00334524
gerbil,8.595268,0.00337038
percent,8.56441,0.00342798
diffusal,8.56266,0.00343128
thoughts,8.557805,0.00344044
exfoliate,8.546131,0.00346257
dvz,8.532086,0.00348939
pierced,8.5169,0.00351863
met,8.420786,0.00370955
obsessions,8.378099,0.00379769
xx,8.370709,0.00381317
twostory,8.330615,0.00389825
tf,8.293648,0.0039784
until,8.289348,0.00398783
kat,8.272174,0.00402573
calvins,8.266229,0.00403893
mine,8.241045,0.00409535
eciggity,8.211999,0.00416143
understand,8.15664,0.00429038
hypermobility,8.149943,0.00430625
masturbate,8.040869,0.00457336
guude,8.035202,0.00458769
pantyhose,7.999292,0.00467956
restrict,7.977701,0.00473571
tmj,7.970879,0.00475358
venlafaxine,7.966026,0.00476635
shave,7.944388,0.00482367
doing,7.889992,0.00497091
thankfully,7.884999,0.00498465
marth,7.855806,0.00506578
socially,7.819575,0.00516833
asocial,7.81216,0.00518958
felicity,7.787052,0.0052622
acupuncture,7.767958,0.00531811
fibromyalga,7.74024,0.00540036
contortionist,7.736253,0.0054123
comfort,7.735196,0.00541547
aerotank,7.725582,0.00544438
smile,7.720274,0.00546041
basher,7.678448,0.00558842
helpful,7.666889,0.00562434
gossiping,7.654812,0.00566211
officials,7.647419,0.00568536
epidural,7.627183,0.0057495
generikb,7.625529,0.00575478
overheats,7.611618,0.00579934
orton,7.588727,0.00587344
crush,7.585576,0.00588372
outfarm,7.544344,0.00601987
uhcs,7.531926,0.00606151
dont,7.526793,0.0060788
ssy,7.505058,0.0061526
showering,7.457957,0.00631566
hurts,7.398023,0.00652956
gorgeous,7.397712,0.00653069
borderline,7.384377,0.00657929
birthday,7.35731,0.00667906
vechs,7.351635,0.00670018
bestfriend,7.346935,0.00671772
fwb,7.332186,0.00677306
colorstay,7.313394,0.00684425
progesterone,7.286888,0.00694597
clothes,7.255573,0.00706813
gti,7.231584,0.0071632
sliver,7.226453,0.0071837
htp,7.219098,0.00721319
ideation,7.209141,0.00725332
piggies,7.205462,0.00726821
lingerie,7.202899,0.00727859
adrafinil,7.201131,0.00728577
your,7.19513,0.00731017
biotic,7.144849,0.00751796
thats,7.13985,0.00753895
whiteheads,7.118261,0.00763027
esteem,7.114417,0.00764664
rough,7.061998,0.00787361
thing,7.061633,0.00787522
borla,7.040106,0.00797043
nations,7.039516,0.00797306
paulas,7.032029,0.00800646
vyvanse,7.025501,0.0080357
ecr,6.99662,0.00816638
if,6.995119,0.00817323
xbl,6.990475,0.00819446
klonopin,6.98631,0.00821355
attractiveness,6.972818,0.00827571
somnophilia,6.972418,0.00827755
anything,6.967472,0.00830047
arkas,6.946649,0.00839764
everything,6.93141,0.00846949
viper,6.894793,0.00864472
crutches,6.889211,0.00867175
nonmonogamy,6.857951,0.00882477
baj,6.848892,0.00886963
legs,6.798567,0.00912311
gpm,6.770662,0.00926685
mate,6.767399,0.00928381
introverted,6.760277,0.00932093
lorazepam,6.756275,0.00934186
rom,6.750985,0.00936959
grope,6.732368,0.00946788
roshan,6.723868,0.00951311
legia,6.713043,0.00957103
ovulating,6.690099,0.00969498
telling,6.654466,0.00989076
scared,6.635831,0.00999476
contour,6.631956,0.01001652
rut,6.605701,0.01016528
vaping,6.602398,0.01018415
scrupulosity,6.57832,0.01032283
autofiring,6.553456,0.01046807
still,6.54919,0.01049319
currently,6.546306,0.01051022
eyeshadow,6.521278,0.01065914
trans,6.51969,0.01066866
geomancer,6.517256,0.01068327
infj,6.51197,0.01071507
reapers,6.510241,0.0107255
shinsekai,6.505112,0.01075648
derm,6.478198,0.01092056
squealer,6.469921,0.01097154
laning,6.462338,0.01101846
dagon,6.439581,0.0111605
hypermobile,6.416728,0.01130503
bloodstone,6.405755,0.0113751
study,6.405081,0.01137943
wish,6.401769,0.01140067
tramadol,6.338521,0.01181434
wrestler,6.338464,0.01181471
transmasculine,6.337672,0.01181999
care,6.337405,0.01182177
vagina,6.32119,0.01193035
cried,6.320854,0.01193262
bras,6.305843,0.01203407
agender,6.301927,0.01206068
date,6.271127,0.01227211
too,6.268288,0.01229179
insomnia,6.262321,0.01233325
harbour,6.253401,0.01239551
pavs,6.182892,0.01289913
cirrhosis,6.17287,0.0129724
wedding,6.160527,0.01306323
search,6.133803,0.01326213
pads,6.124138,0.01333483
vape,6.122076,0.0133504
dysautonomia,6.119146,0.01337254
glasslands,6.10172,0.01350504
confide,6.091537,0.01358308
face,6.08617,0.01362441
celexa,6.085938,0.0136262
ldr,6.045763,0.0139397
afab,6.045335,0.01394309
ataks,6.015806,0.0141783
jeannie,5.994626,0.01434952
termi,5.992607,0.01436595
pansexual,5.942348,0.01478131
ursa,5.936314,0.014832
friendzone,5.888843,0.01523711
picky,5.887891,0.01524535
tarantulas,5.885535,0.01526576
konjac,5.879566,0.0153176
un,5.852255,0.0155571
around,5.815014,0.01588993
hotd,5.773232,0.01627208
lykke,5.746873,0.01651803
then,5.746536,0.01652121
kind,5.731012,0.01666787
apnoea,5.705581,0.01691106
sny,5.685842,0.01710234
mind,5.680177,0.01715764
entendu,5.678699,0.0171721
batrider,5.666857,0.0172884
clinique,5.666364,0.01729327
infjs,5.658349,0.01737247
weaned,5.655663,0.0173991
apathetic,5.643779,0.01751741
that,5.622989,0.01772639
dai,5.617552,0.01778147
randomed,5.575236,0.01821621
contractions,5.569622,0.01827471
ivar,5.556407,0.01841317
very,5.545631,0.01852687
ganking,5.523971,0.01875763
piggie,5.509143,0.01891731
night,5.504772,0.01896466
stun,5.502581,0.01898842
never,5.484275,0.01918827
cleavage,5.480702,0.01922754
lysa,5.472762,0.01931508
shrines,5.466186,0.01938789
fevers,5.458877,0.01946915
trish,5.453249,0.01953197
stressful,5.419783,0.01990983
transmen,5.399768,0.02013943
enjoy,5.373042,0.02045028
ortons,5.339505,0.02084739
nether,5.335155,0.02089949
psychotherapist,5.30341,0.02128371
at,5.295629,0.021379
fiance,5.225631,0.02225636
chronotherapy,5.195996,0.02263898
appreciate,5.153576,0.02319855
comedones,5.14355,0.02333289
recently,5.109975,0.02378867
ebrake,5.105289,0.02385301
gapps,5.093552,0.02401495
knit,5.093328,0.02401806
glebe,5.087824,0.0240944
gusset,5.028911,0.02492757
counsellors,5.023923,0.02499947
bkbs,5.017665,0.02508999
stangmods,5.012959,0.02515827
yetii,5.000551,0.02533926
newedge,4.987919,0.02552489
ask,4.927295,0.02643566
loving,4.916779,0.02659707
painful,4.888236,0.0270403
lutheran,4.874995,0.02724852
coils,4.874195,0.02726115
cafã,4.873501,0.02727212
yetiiwho,4.856607,0.02754045
researchers,4.78123,0.02877156
everyone,4.742359,0.0294287
clinkz,4.726228,0.02970596
laptop,4.724846,0.02972984
forces,4.716813,0.02986905
roamin,4.70205,0.03012666
zxcvfr,4.691909,0.03030496
sounds,4.67094,0.03067714
aeropostale,4.658571,0.03089889
triple,4.649421,0.03106403
nightlies,4.648803,0.03107521
again,4.608266,0.03181819
dress,4.587391,0.03220801
newedgemustang,4.567294,0.03258799
experience,4.558833,0.03274939
felting,4.554228,0.03283756
youre,4.546674,0.03298276
lcms,4.48484,0.03419674
stormcloaks,4.470086,0.03449325
gpt,4.469759,0.03449986
rememberer,4.44455,0.03501282
anyone,4.424881,0.03541858
poconos,4.376315,0.03644171
cat,4.356577,0.0368663
waterford,4.333684,0.0373653
confident,4.229584,0.03972518
jaird,4.22202,0.03990262
sdcard,4.220867,0.03992975
suarez,4.214849,0.04007162
flv,4.154502,0.04152399
darvanshel,4.144167,0.04177821
able,4.096995,0.0429595
meepo,4.043377,0.04434501
lesnar,4.027016,0.04477708
generiks,4.006316,0.04533009
former,3.990236,0.04576466
atandt,3.980873,0.04601971
time,3.977277,0.04611807
day,3.969448,0.04633297
nitesmoke,3.95417,0.04675537
bomer,3.94008,0.04714855
omnirom,3.935594,0.04727443
millbees,3.892845,0.04849222
nisovin,3.889823,0.04857955
midlane,3.862224,0.04938483
kunkka,3.845611,0.04987636
willing,3.835982,0.05016359
alucard,3.832978,0.05025359
hawkman,3.824994,0.05049353
mycareer,3.822449,0.05057027
pick,3.807105,0.0510356
ffa,3.800605,0.05123408
college,3.781868,0.05181079
weight,3.765003,0.05233576
schoolies,3.763594,0.05237987
afraid,3.758329,0.05254506
roommate,3.747509,0.05288626
peruvians,3.721088,0.05372935
horrible,3.684036,0.05493571
niresh,3.618751,0.05713176
pm,3.606377,0.05755839
be,3.583632,0.05835143
