,score,pval
partner,62.688355,0.0
security,62.298281,0.0
media,62.168347,0.0
science,62.161401,0.0
want,62.133014,0.0
weapons,61.796396,0.0
suicidal,61.756082,0.0
had,61.255664,0.0
having,60.843725,0.0
history,60.722618,0.0
military,60.402678,0.0
felt,60.263415,0.0
review,60.174043,0.0
heroes,60.087241,0.0
cia,60.034738,0.0
trump,59.698917,0.0
source,59.173983,0.0
political,57.909616,0.0
world,57.901692,0.0
russia,57.822394,0.0
users,57.787623,0.0
lesbian,57.499375,0.0
mmr,57.458517,0.0
industry,57.159871,0.0
national,57.090851,0.0
data,56.953445,0.0
helps,56.936783,0.0
attractive,56.877625,0.0
cerave,56.721526,0.0
attracted,56.574251,0.0
party,56.463523,0.0
awful,56.424046,0.0
americans,56.306221,0.0
tax,56.161278,0.0
research,56.147861,0.0
get,55.821275,0.0
just,55.587796,0.0
but,55.424654,0.0
dating,55.236762,0.0
whenever,55.145085,0.0
girlfriend,55.101248,0.0
diagnosed,54.64191,0.0
medications,54.210733,0.0
technology,54.023654,0.0
dad,53.844993,0.0
nsa,53.75293,0.0
china,53.195328,0.0
references,53.139538,0.0
conservative,53.128227,0.0
public,52.940014,0.0
director,52.855615,0.0
mental,52.367695,0.0
civil,52.203003,0.0
emotionally,51.181246,0.0
senate,50.320176,0.0
doctors,50.208814,0.0
prison,49.489737,0.0
week,49.464685,0.0
situations,49.316952,0.0
mom,48.865875,0.0
emotional,48.740029,0.0
lotion,48.716424,0.0
sick,48.612412,0.0
scott,48.111996,0.0
policy,47.646788,0.0
keto,47.607687,0.0
america,47.455707,0.0
scientists,47.046091,0.0
through,46.852585,0.0
army,46.560183,0.0
action,46.308881,0.0
sleeping,46.225437,0.0
syria,45.997431,0.0
system,45.885663,0.0
vegan,45.83198,0.0
girls,45.755375,0.0
actually,45.650103,0.0
billion,45.308088,0.0
experiences,45.246761,0.0
crime,44.958168,0.0
mass,44.684158,0.0
yourself,43.967958,0.0
uncomfortable,43.859974,0.0
microsoft,43.617786,0.0
unhappy,43.25211,0.0
com,43.194078,0.0
physically,42.426727,0.0
sexual,42.409849,0.0
google,42.257245,0.0
emotions,42.196819,0.0
israeli,42.075578,0.0
supreme,41.859677,0.0
citizens,41.640179,0.0
routine,41.466545,0.0
girl,41.187717,0.0
aha,40.860574,0.0
you,40.704748,0.0
submitted,40.409716,0.0
depressive,40.368086,0.0
washington,39.750593,0.0
when,39.738095,0.0
bkb,39.50886,0.0
by,39.442424,0.0
zoloft,39.226421,0.0
moisturizer,38.964524,0.0
fbi,38.911999,0.0
months,38.852884,0.0
partners,38.808424,0.0
queer,38.77352,0.0
economic,38.700064,0.0
problems,38.623819,0.0
conversations,38.265431,0.0
much,38.263319,0.0
launch,38.224582,0.0
doctor,38.139113,0.0
democratic,38.084586,0.0
symptoms,37.589961,0.0
mum,37.370091,0.0
out,37.272867,0.0
told,36.922582,0.0
help,36.879318,0.0
anyway,36.650523,0.0
like,36.572213,0.0
life,36.403873,0.0
court,36.403572,0.0
tell,35.998764,0.0
apple,35.910378,0.0
pcos,35.740471,0.0
antidepressants,35.595326,0.0
therapists,35.573444,0.0
sister,35.559694,0.0
killed,35.170502,0.0
hair,34.828526,0.0
asexuality,34.713836,0.0
cry,34.615498,0.0
united,34.570044,0.0
corporate,34.534677,0.0
psychiatrist,34.35982,0.0
report,34.345175,0.0
need,34.307074,0.0
officer,34.219406,0.0
carbon,34.074304,1e-08
female,33.98323,1e-08
tired,33.792005,1e-08
supportive,33.431321,1e-08
solar,33.395305,1e-08
happy,33.285707,1e-08
rights,33.251305,1e-08
us,33.103876,1e-08
together,32.706541,1e-08
family,32.674548,1e-08
til,32.598341,1e-08
miserable,32.590517,1e-08
anxious,32.557801,1e-08
mother,32.359088,1e-08
ex,32.282269,1e-08
trying,31.96108,2e-08
illness,31.604316,2e-08
unattractive,31.535274,2e-08
try,31.514239,2e-08
dota,31.404616,2e-08
personality,31.263187,2e-08
chronic,31.170679,2e-08
cm,31.164555,2e-08
worse,30.694087,3e-08
person,30.635559,3e-08
sunscreen,30.628482,3e-08
site,30.604148,3e-08
psychologist,30.567558,3e-08
fetish,30.427836,3e-08
severe,30.408841,3e-08
la,30.148997,4e-08
about,29.856596,5e-08
pregnant,29.68004,5e-08
laws,29.595966,5e-08
really,29.476956,6e-08
york,29.259496,6e-08
things,29.198425,7e-08
realize,29.064508,7e-08
shelly,29.054417,7e-08
conversation,29.030297,7e-08
younger,29.030266,7e-08
attraction,29.019659,7e-08
ocd,28.828136,8e-08
shawn,28.607938,9e-08
greece,28.334688,1e-07
diagnosis,28.222399,1.1e-07
divorced,28.158735,1.1e-07
hugs,28.103073,1.2e-07
prescription,27.596888,1.5e-07
shes,27.549121,1.5e-07
cleanser,27.443596,1.6e-07
prices,27.334191,1.7e-07
growth,27.245652,1.8e-07
mg,27.192624,1.8e-07
feels,27.00579,2e-07
cope,26.970675,2.1e-07
helped,26.834943,2.2e-07
stress,26.799248,2.3e-07
boyfriends,26.593994,2.5e-07
counselling,26.486332,2.7e-07
aghs,26.433504,2.7e-07
married,26.422967,2.7e-07
hero,26.382904,2.8e-07
suicide,26.189048,3.1e-07
author,26.074059,3.3e-07
david,25.989667,3.4e-07
poly,25.962614,3.5e-07
issues,25.938087,3.5e-07
overview,25.766321,3.9e-07
vaseline,25.734872,3.9e-07
diagnoses,25.66114,4.1e-07
dispenser,25.659888,4.1e-07
probably,25.632654,4.1e-07
hope,25.58218,4.2e-07
nasa,25.481596,4.5e-07
hydrox,25.471048,4.5e-07
bp,25.257311,5e-07
cars,25.210312,5.1e-07
haha,25.030324,5.6e-07
since,24.941535,5.9e-07
asleep,24.902439,6e-07
find,24.843916,6.2e-07
prozac,24.761071,6.5e-07
international,24.682205,6.8e-07
friendships,24.421594,7.7e-07
difficult,24.4069,7.8e-07
appointment,24.364487,8e-07
telling,24.256994,8.4e-07
cheated,23.987555,9.7e-07
can,23.9317,1e-06
exhausted,23.792896,1.07e-06
uhc,23.725793,1.11e-06
mood,23.708067,1.12e-06
comfortable,23.624445,1.17e-06
male,23.612266,1.18e-06
behaviour,23.559705,1.21e-06
cbt,23.475233,1.27e-06
calvin,23.224301,1.44e-06
friendship,23.017783,1.61e-06
russian,22.83471,1.77e-06
apnea,22.659851,1.93e-06
also,22.550088,2.05e-06
union,22.530427,2.07e-06
other,22.526183,2.07e-06
identity,22.460499,2.15e-06
debate,22.328268,2.3e-06
sr,22.320143,2.31e-06
upset,22.069925,2.63e-06
though,21.995496,2.73e-06
pimples,21.904567,2.87e-06
better,21.716847,3.16e-06
lesbians,21.70612,3.18e-06
companies,21.689275,3.21e-06
aupair,21.606146,3.35e-06
happiness,21.599057,3.36e-06
tried,21.432711,3.66e-06
kayfabe,21.205553,4.13e-06
sexually,21.020209,4.54e-06
school,20.957527,4.7e-06
counseling,20.94676,4.72e-06
awake,20.865906,4.93e-06
csgo,20.782339,5.15e-06
been,20.707817,5.35e-06
pregnancy,20.622927,5.59e-06
physical,20.554111,5.8e-06
brother,20.415633,6.23e-06
lipstick,20.297654,6.63e-06
odst,20.25367,6.78e-06
angry,20.147062,7.17e-06
hurt,20.09401,7.37e-06
kp,19.982702,7.81e-06
nervous,19.861663,8.33e-06
breakup,19.758916,8.79e-06
melatonin,19.704308,9.04e-06
something,19.702239,9.05e-06
istick,19.680355,9.15e-06
xanax,19.638241,9.36e-06
else,19.411774,1.054e-05
islamic,19.363903,1.08e-05
shooting,19.35671,1.084e-05
while,19.324139,1.103e-05
michaels,19.314664,1.109e-05
hobbes,19.282047,1.128e-05
coping,19.267937,1.136e-05
gank,19.236552,1.155e-05
situation,19.224123,1.162e-05
childcare,19.084273,1.251e-05
anderz,19.030825,1.286e-05
cymbalta,18.998001,1.309e-05
lonely,18.807588,1.446e-05
talked,18.779293,1.468e-05
troll,18.742838,1.496e-05
feminine,18.619079,1.596e-05
keys,18.534096,1.669e-05
mindcrack,18.487975,1.71e-05
it,18.442173,1.751e-05
or,18.422399,1.77e-05
extremely,18.187286,2.002e-05
blink,18.085467,2.112e-05
seeing,18.026113,2.179e-05
mkb,17.983427,2.228e-05
do,17.95847,2.258e-05
usually,17.85009,2.39e-05
went,17.787421,2.47e-05
gender,17.61896,2.699e-05
charlie,17.611552,2.709e-05
sexuality,17.589031,2.742e-05
always,17.540414,2.813e-05
relate,17.536886,2.818e-05
advice,17.523853,2.837e-05
exhausting,17.523652,2.838e-05
confidence,17.504421,2.866e-05
masks,17.496292,2.879e-05
pill,17.493148,2.883e-05
dosage,17.466929,2.923e-05
ehlersdanlos,17.4122,3.009e-05
ashamed,17.389486,3.045e-05
caring,17.366916,3.081e-05
neutrogena,17.286851,3.214e-05
sociable,17.253021,3.272e-05
neem,17.185609,3.39e-05
skincare,17.110302,3.527e-05
stridex,17.068392,3.606e-05
divorce,16.965292,3.807e-05
selfish,16.948287,3.841e-05
take,16.704914,4.367e-05
workers,16.671438,4.445e-05
abusive,16.642715,4.512e-05
lovely,16.602331,4.609e-05
eds,16.592471,4.633e-05
crying,16.565468,4.7e-05
child,16.558868,4.716e-05
masculine,16.555489,4.725e-05
awkward,16.509936,4.84e-05
sucks,16.442092,5.016e-05
kissed,16.428638,5.052e-05
thing,16.264816,5.508e-05
ellie,16.239193,5.583e-05
thinking,16.207357,5.677e-05
intimate,16.197442,5.707e-05
moisturizing,16.19534,5.713e-05
tf,16.18623,5.741e-05
counsellor,16.087208,6.049e-05
theatre,16.080664,6.07e-05
bed,16.026072,6.248e-05
thank,15.990033,6.368e-05
stepdad,15.929721,6.574e-05
vent,15.892767,6.703e-05
eyebrows,15.891682,6.707e-05
percent,15.796559,7.053e-05
asexuals,15.716088,7.36e-05
lately,15.714784,7.365e-05
orgasm,15.68615,7.477e-05
andnbsp,15.631447,7.696e-05
trp,15.537871,8.087e-05
siblings,15.494572,8.274e-05
skadi,15.486795,8.308e-05
thats,15.472408,8.372e-05
alpha,15.438455,8.524e-05
prescribed,15.40319,8.684e-05
dealing,15.363956,8.866e-05
oily,15.333015,9.013e-05
sadness,15.30158,9.164e-05
mindcrackers,15.290755,9.217e-05
tripping,15.245397,9.441e-05
restrict,15.157957,9.888e-05
worried,15.076054,0.00010326
now,15.066847,0.00010377
breakouts,15.012442,0.0001068
bf,14.990107,0.00010808
qop,14.983487,0.00010846
hurts,14.934767,0.00011129
chad,14.819217,0.00011832
day,14.761837,0.00012198
sydney,14.760451,0.00012207
whatever,14.759384,0.00012214
orientation,14.754537,0.00012245
mana,14.728918,0.00012413
panromantic,14.654733,0.00012911
normal,14.595142,0.00013326
still,14.581136,0.00013425
motivation,14.562972,0.00013555
citalopram,14.265695,0.00015873
romantic,14.240409,0.00016088
tinker,14.208951,0.00016359
nyx,14.124999,0.00017106
semester,14.097588,0.00017357
honestly,14.085162,0.00017472
ssris,14.015122,0.00018135
scars,13.971621,0.00018559
dysthymia,13.93054,0.00018969
eblade,13.915159,0.00019125
nonbinary,13.910656,0.00019171
elses,13.86487,0.00019644
mask,13.738619,0.00021009
wanted,13.711579,0.00021314
caliper,13.703785,0.00021402
aosp,13.663387,0.00021868
uni,13.616822,0.00022417
lexapro,13.597085,0.00022654
very,13.588596,0.00022756
started,13.564315,0.00023053
undertaker,13.558568,0.00023123
hazel,13.531088,0.00023464
pa,13.522359,0.00023574
constantly,13.456342,0.00024418
baby,13.424522,0.00024836
officials,13.386923,0.00025338
fogger,13.348368,0.00025865
moisturize,13.331626,0.00026097
gyno,13.314329,0.00026339
your,13.310441,0.00026393
if,13.303099,0.00026497
stressed,13.292094,0.00026653
stay,13.239124,0.00027417
mach,13.211303,0.00027827
ptsd,13.187354,0.00028184
sandman,13.149262,0.00028763
naturals,13.133063,0.00029013
tampons,13.108592,0.00029394
annamarie,13.105118,0.00029449
troop,13.090991,0.00029672
until,13.087854,0.00029722
kids,13.082228,0.00029811
cpap,13.066556,0.00030062
rhys,13.040482,0.00030483
talking,12.921023,0.00032491
spf,12.880922,0.00033195
venting,12.87778,0.00033251
doing,12.813596,0.00034411
adorable,12.799946,0.00034663
aspergers,12.771421,0.00035196
bpd,12.768513,0.0003525
knitting,12.672381,0.0003711
uterus,12.67218,0.00037114
struggling,12.607426,0.00038422
selfesteem,12.534526,0.0003995
lot,12.508502,0.0004051
thankful,12.484484,0.00041035
osteoarthritis,12.436054,0.00042112
too,12.379645,0.00043404
brienne,12.377796,0.00043447
sorry,12.333236,0.00044496
overweight,12.318535,0.00044848
cervix,12.280886,0.00045762
miscarriage,12.248454,0.00046564
wanting,12.241954,0.00046727
mine,12.225489,0.00047141
roms,12.214631,0.00047416
crps,12.205446,0.0004765
wrestlers,12.144152,0.00049242
comforting,12.117879,0.00049941
skype,12.074828,0.00051107
that,12.057836,0.00051575
salicylic,12.046901,0.00051879
loneliness,12.017409,0.00052706
anymore,11.974068,0.00053946
seduction,11.956338,0.00054462
aunt,11.926605,0.00055338
butch,11.828726,0.00058324
dated,11.800643,0.0005921
tbh,11.757836,0.00060588
offlane,11.746417,0.0006096
intimacy,11.696638,0.00062613
foaming,11.693232,0.00062728
ocm,11.692047,0.00062768
healthy,11.684856,0.00063011
dsg,11.663524,0.00063737
jb,11.655007,0.0006403
yarn,11.585732,0.0006646
anything,11.585037,0.00066485
bha,11.577548,0.00066753
millbee,11.536427,0.00068246
sniper,11.515639,0.00069013
lip,11.505113,0.00069405
clinically,11.48856,0.00070026
understand,11.480398,0.00070334
aokp,11.475135,0.00070534
psych,11.466191,0.00070874
witchery,11.425596,0.00072439
hug,11.423611,0.00072517
olicity,11.414372,0.00072878
nations,11.382703,0.00074131
liverpool,11.371828,0.00074566
met,11.351936,0.00075369
pills,11.335182,0.00076052
lunch,11.307738,0.00077185
insecure,11.220225,0.00080911
everything,11.218188,0.00081
buspar,11.202974,0.00081666
lgbtq,11.190903,0.00082199
metformin,11.161948,0.00083492
hobbies,11.119949,0.00085404
thankfully,11.066446,0.00087904
bloodseeker,11.062566,0.00088088
dotabuff,10.935144,0.00094357
jealous,10.93371,0.0009443
fph,10.928364,0.00094703
ult,10.869702,0.0009775
diggle,10.851255,0.00098729
juggernaut,10.831668,0.00099779
libido,10.800923,0.0010145
chin,10.788159,0.00102151
hurtful,10.682032,0.00108181
warlord,10.671278,0.00108812
atomizer,10.654891,0.0010978
hang,10.648798,0.00110142
wasd,10.646576,0.00110275
wish,10.642808,0.001105
selfconscious,10.624224,0.00111616
then,10.62172,0.00111767
broke,10.619851,0.0011188
celtic,10.605814,0.00112733
labo,10.604559,0.00112809
cis,10.578898,0.00114386
college,10.551785,0.00116076
moisturized,10.547232,0.00116362
euls,10.526116,0.00117699
ovulation,10.503126,0.00119173
serotonin,10.462719,0.00121808
nebris,10.412866,0.0012514
creeps,10.406223,0.00125591
pubs,10.396318,0.00126267
xx,10.33724,0.00130373
counselor,10.336722,0.00130409
birthday,10.323646,0.00131337
sertraline,10.292173,0.00133596
hannover,10.26473,0.00135598
weaver,10.256819,0.0013618
study,10.213312,0.00139431
smile,10.209099,0.00139749
sgs,10.204754,0.00140079
at,10.199641,0.00140468
transpeople,10.175626,0.00142309
somnophiliac,10.169721,0.00142766
hado,10.167948,0.00142903
nmom,10.14948,0.00144342
thayers,10.11381,0.00147162
again,10.109154,0.00147535
thoughts,10.07458,0.00150329
eleaf,10.0592,0.00151589
ob,10.044699,0.00152787
genderqueer,10.031465,0.00153889
shave,10.028677,0.00154122
pih,10.021269,0.00154743
nursery,10.007666,0.0015589
benton,9.987837,0.00157578
hypothyroidism,9.937296,0.00161963
scared,9.914377,0.00163993
veritas,9.901072,0.00165183
cleanse,9.882102,0.00166894
legs,9.866441,0.00168321
sms,9.848135,0.00170004
treads,9.777304,0.00176679
linkens,9.756508,0.00178689
around,9.679222,0.00186364
didn,9.673269,0.00186968
dizziness,9.665923,0.00187717
nobilis,9.569388,0.00197849
linings,9.542775,0.00200738
traumatic,9.52961,0.00202183
kik,9.513209,0.00203998
borderline,9.50485,0.0020493
tbqh,9.49762,0.00205739
never,9.49651,0.00205863
strangers,9.472977,0.00208521
aspd,9.470796,0.00208769
exfoliating,9.429979,0.00213467
snail,9.397064,0.00217333
bdubs,9.392739,0.00217846
amiibos,9.387877,0.00218425
childfree,9.380451,0.00219312
ganked,9.288294,0.00230623
love,9.253292,0.00235072
jug,9.184374,0.0024409
amlactin,9.175818,0.00245234
instocktrades,9.155241,0.00248007
pronouns,9.124328,0.00252233
un,9.121901,0.00252567
anemia,9.106001,0.00254772
rom,9.090935,0.00256879
trazadone,9.076788,0.00258874
loving,9.070474,0.0025977
rosh,9.053537,0.00262187
luvox,9.031942,0.00265302
veronica,8.988685,0.00271656
calvins,8.982197,0.00272623
comfort,8.960678,0.00275853
cobra,8.959506,0.00276029
helpful,8.953759,0.00276899
slark,8.950805,0.00277347
abyssal,8.94228,0.00278645
clothes,8.935276,0.00279715
esteem,8.917563,0.00282441
gerbil,8.879018,0.00288467
little,8.852876,0.00292627
valiant,8.839134,0.00294839
glycolic,8.823977,0.00297298
wellbutrin,8.819318,0.00298058
researchers,8.812753,0.00299132
eyeshadow,8.81221,0.00299221
masturbate,8.799806,0.00301263
pierced,8.797573,0.00301632
nandroid,8.777755,0.00304926
blablabla,8.694589,0.00319156
appt,8.673653,0.00322843
viper,8.635658,0.00329646
offleash,8.591378,0.00337758
unranked,8.583896,0.00339149
trpers,8.539706,0.00347482
lina,8.536513,0.00348092
currently,8.53343,0.00348682
exfoliate,8.526158,0.00350078
ultrasounds,8.518452,0.00351563
venlafaxine,8.493248,0.00356467
felicity,8.492786,0.00356557
kat,8.471252,0.00360803
aquila,8.46639,0.00361769
face,8.408946,0.00373379
vagina,8.395797,0.0037609
socially,8.371483,0.00381155
eliquid,8.353595,0.00384925
basher,8.308925,0.00394507
diffusal,8.283,0.0040018
dvz,8.263788,0.00404437
tmj,8.221852,0.00413889
pantyhose,8.212414,0.00416048
taking,8.211541,0.00416248
kind,8.20696,0.004173
lorazepam,8.203562,0.00418082
bestfriend,8.199297,0.00419066
crush,8.19064,0.00421071
hypermobility,8.176524,0.0042436
obsessions,8.136655,0.00433792
appreciate,8.102291,0.00442093
twostory,8.099666,0.00442734
vaping,8.059975,0.00452538
rheumatologist,8.021291,0.00462306
orton,8.020426,0.00462527
gorgeous,8.012566,0.00464539
eciggity,7.983856,0.00471963
gti,7.967567,0.00476229
painful,7.929307,0.00486404
rough,7.901324,0.00493986
introverted,7.892048,0.00496526
ask,7.891229,0.00496751
everyone,7.888533,0.00497492
for,7.880328,0.00499754
epidural,7.835944,0.00512174
guude,7.806678,0.00520535
be,7.782794,0.00527462
night,7.766141,0.00532347
aerotank,7.698779,0.00552582
mate,7.690466,0.00555133
cried,7.679471,0.00558525
tramadol,7.659624,0.00564703
htp,7.612625,0.00579611
asocial,7.585142,0.00588513
insomnia,7.582619,0.00589338
overheats,7.568641,0.00593925
fibromyalga,7.543096,0.00602404
ovulating,7.465946,0.0062877
anyone,7.465836,0.00628808
ssy,7.461317,0.00630389
fiance,7.443089,0.00636805
baj,7.432174,0.00640679
rut,7.426518,0.00642696
crutches,7.416586,0.00646253
he,7.405377,0.00650292
paulas,7.388765,0.00656325
lingerie,7.385961,0.00657349
marth,7.383415,0.00658281
uhcs,7.369671,0.00663331
contortionist,7.36059,0.00666689
outfarm,7.354221,0.00669055
attractiveness,7.339743,0.00674465
search,7.331666,0.00677502
generikb,7.325483,0.00679837
wrestler,7.305775,0.00687334
trans,7.26323,0.00703806
fwb,7.262382,0.00704139
reapers,7.23726,0.00714059
progesterone,7.196321,0.00730532
vape,7.178244,0.00737929
was,7.15658,0.00746895
contour,7.151383,0.00749062
vechs,7.131359,0.00757473
gossiping,7.112288,0.00765573
adrafinil,7.094261,0.00773312
biotic,7.066798,0.00785255
nonmonogamy,7.057863,0.00789181
laning,7.032775,0.00800312
vyvanse,7.030552,0.00801306
xbl,7.029301,0.00801867
guess,7.007837,0.00811537
counsellors,7.000591,0.00814828
harbour,6.955961,0.00835404
ecr,6.942435,0.00841744
friendzone,6.940365,0.00842719
klonopin,6.921826,0.008515
contractions,6.912503,0.00855951
colorstay,6.897507,0.0086316
showering,6.88046,0.00871431
somnophilia,6.837367,0.00892703
legia,6.815471,0.00903715
confide,6.798459,0.00912366
pads,6.786878,0.00918304
borla,6.777916,0.00922926
celexa,6.762271,0.00931052
pansexual,6.726887,0.00949702
bras,6.59844,0.01020682
enjoy,6.588631,0.01026321
piggies,6.560256,0.01042813
laptop,6.556076,0.01045266
wedding,6.554378,0.01046264
dress,6.553597,0.01046724
roshan,6.534723,0.01057887
stun,6.482703,0.01089292
up,6.475471,0.01093733
its,6.431562,0.011211
sliver,6.426735,0.0112415
easier,6.415698,0.01131159
autofiring,6.399895,0.01141271
knit,6.376556,0.01156376
acupuncture,6.340261,0.01180275
ldr,6.33096,0.01186481
infj,6.3195,0.01194173
shinsekai,6.314689,0.01197418
coils,6.308209,0.01201802
whiteheads,6.307134,0.01202531
ideation,6.287431,0.01215972
squealer,6.272473,0.01226279
nether,6.257078,0.01236981
arkas,6.243085,0.01246791
agender,6.234486,0.0125286
transmasculine,6.226212,0.01258727
dysautonomia,6.199078,0.01278169
hypermobile,6.186422,0.01287342
grope,6.161716,0.01305445
dagon,6.147517,0.01315967
geomancer,6.139687,0.01321807
fevers,6.132266,0.01327366
not,6.128807,0.01329966
gpm,6.047712,0.01392433
mind,6.047673,0.01392463
lutheran,6.045173,0.01394436
weaned,6.039773,0.01398709
picky,6.026424,0.01409326
pavs,6.007837,0.01424248
apathetic,5.919567,0.01497364
didnt,5.917045,0.01499509
triple,5.906156,0.01508806
afab,5.905016,0.01509783
confident,5.900071,0.01514027
psychotherapist,5.881418,0.0153015
date,5.841508,0.0156524
jeannie,5.839216,0.01567281
glasslands,5.834356,0.01571616
cleavage,5.832816,0.01572992
ursa,5.80559,0.01597531
ataks,5.780268,0.01620707
termi,5.773227,0.01627213
afraid,5.729638,0.01668092
dont,5.717241,0.01679911
ganking,5.711128,0.0168577
dai,5.691642,0.0170459
hotd,5.664819,0.0173085
way,5.659264,0.01736341
bloodstone,5.658258,0.01737337
ortons,5.652341,0.01743208
stressful,5.586136,0.01810318
lysa,5.557951,0.01839693
gapps,5.551379,0.01846614
how,5.545084,0.01853266
batrider,5.536797,0.01862064
scrupulosity,5.504673,0.01896573
sny,5.497434,0.0190444
derm,5.47702,0.01926808
entendu,5.473125,0.01931107
officers,5.463303,0.01941991
pm,5.447013,0.01960182
ivar,5.445544,0.01961831
randomed,5.44083,0.01967132
decided,5.434142,0.01974679
comedones,5.425396,0.01984593
trish,5.422305,0.01988109
konjac,5.393281,0.02021442
tarantulas,5.374977,0.02042761
transmen,5.343795,0.02079615
enough,5.308728,0.02121884
piggie,5.306352,0.0212478
apnoea,5.30243,0.02129569
infjs,5.302343,0.02129676
cirrhosis,5.289554,0.02145371
care,5.251476,0.02192816
lykke,5.244722,0.02201344
former,5.240856,0.02206242
clinique,5.2207,0.02231957
ebrake,5.202518,0.02255419
roommate,5.173372,0.02293565
forces,5.157156,0.02315078
chronotherapy,5.102417,0.02389253
shrines,5.075197,0.02427051
weight,4.99601,0.02540582
glebe,4.983527,0.02558976
gusset,4.966469,0.02584335
sweater,4.959765,0.02594373
suarez,4.912162,0.02666824
bkbs,4.9088,0.02672019
cat,4.894799,0.02693771
newedge,4.865812,0.02739391
clinkz,4.86135,0.02746484
yetii,4.82209,0.02809725
yetiiwho,4.79058,0.02861579
recently,4.774088,0.02889115
nightlies,4.765046,0.02904328
able,4.759934,0.02912966
gpt,4.729661,0.02964673
them,4.722273,0.02977436
stangmods,4.642854,0.03118311
gotten,4.635538,0.03131632
lesnar,4.627396,0.03146528
roamin,4.624547,0.03151758
zxcvfr,4.604574,0.03188677
experience,4.60125,0.03194865
swelling,4.550275,0.03291346
moved,4.532424,0.03325848
aeropostale,4.527142,0.03336128
realise,4.496668,0.03396097
newedgemustang,4.410377,0.03572095
rememberer,4.373978,0.03649171
midlane,4.353762,0.03692729
sdcard,4.258729,0.03904913
stormcloaks,4.212833,0.04011929
meepo,4.200097,0.04042167
waterford,4.129521,0.04214129
jaird,4.120226,0.04237342
pick,4.118724,0.04241106
sounds,4.075505,0.04350926
poconos,4.06658,0.04373975
before,4.031087,0.04466915
hawkman,4.020188,0.0449587
darvanshel,4.014709,0.045105
generiks,3.976096,0.04615042
fnv,3.958678,0.0466303
peruvians,3.911194,0.04796549
felting,3.870861,0.04913133
bomer,3.866211,0.04926762
willing,3.844522,0.04990874
nitesmoke,3.82144,0.05060075
millbees,3.815995,0.05076546
atandt,3.80673,0.05104702
nisovin,3.806421,0.05105644
youre,3.801913,0.05119407
omnirom,3.772604,0.05209846
alucard,3.77204,0.05211604
kunkka,3.75131,0.05276615
lcms,3.738836,0.05316146
schoolies,3.734852,0.0532884
