,score,pval
depressive,41.100119,0.0
by,41.039938,0.0
symptoms,40.700079,0.0
officer,40.148365,0.0
moisturizer,39.945807,0.0
queer,39.410092,0.0
bkb,39.368462,0.0
tell,39.286295,0.0
doctor,39.223187,0.0
like,38.923158,0.0
emotions,38.874975,0.0
sister,38.57681,0.0
mum,38.566373,0.0
carbon,38.55187,0.0
anyway,38.533922,0.0
problems,38.48676,0.0
partners,38.164172,0.0
conversations,38.042123,0.0
rights,37.942313,0.0
zoloft,37.84892,0.0
court,37.236015,0.0
killed,37.133658,0.0
help,37.11303,0.0
united,37.020124,0.0
antidepressants,36.986092,0.0
life,36.769654,0.0
corporate,36.760065,0.0
worse,36.703253,0.0
solar,36.426281,0.0
economic,36.264993,0.0
report,36.249393,0.0
hair,35.997503,0.0
apple,35.940373,0.0
cry,35.766866,0.0
pcos,35.756773,0.0
mother,35.460074,0.0
til,35.122293,0.0
tired,34.833856,0.0
us,34.631941,0.0
asexuality,34.234918,0.0
psychiatrist,34.227617,0.0
together,34.222045,0.0
family,34.009701,1e-08
happy,33.977809,1e-08
anxious,33.8846,1e-08
la,33.821356,1e-08
therapists,33.817843,1e-08
female,33.501065,1e-08
feels,33.34812,1e-08
site,33.26994,1e-08
illness,33.163314,1e-08
supportive,33.127424,1e-08
miserable,32.669928,1e-08
prices,32.278566,1e-08
ex,32.117264,1e-08
telling,31.958443,2e-08
greece,31.942678,2e-08
laws,31.908443,2e-08
about,31.860631,2e-08
things,31.776185,2e-08
dota,31.617713,2e-08
psychologist,31.519723,2e-08
really,31.502296,2e-08
person,31.404681,2e-08
cm,31.304924,2e-08
sunscreen,31.136355,2e-08
pregnant,31.025042,3e-08
need,30.907655,3e-08
unattractive,30.772663,3e-08
severe,30.698677,3e-08
fetish,30.660607,3e-08
try,30.447046,3e-08
personality,30.317917,4e-08
growth,30.02515,4e-08
married,29.938077,4e-08
chronic,29.850931,5e-08
helped,29.798695,5e-08
realize,29.762881,5e-08
dispenser,29.645593,5e-08
york,29.637419,5e-08
shes,29.523058,6e-08
trying,29.48941,6e-08
conversation,29.459333,6e-08
ocd,29.371389,6e-08
prescription,29.002614,7e-08
shelly,28.909696,8e-08
younger,28.462676,1e-07
overview,28.369089,1e-07
nasa,28.340991,1e-07
diagnosis,28.252463,1.1e-07
shawn,28.1395,1.1e-07
cars,28.139053,1.1e-07
attraction,28.132734,1.1e-07
mg,27.882118,1.3e-07
cope,27.815554,1.3e-07
international,27.702944,1.4e-07
stress,27.413102,1.6e-07
hope,27.338118,1.7e-07
can,27.291668,1.7e-07
issues,27.167397,1.9e-07
debate,27.137762,1.9e-07
find,27.127028,1.9e-07
hugs,27.049016,2e-07
divorced,26.802431,2.3e-07
david,26.790049,2.3e-07
boyfriends,26.616061,2.5e-07
prozac,26.561332,2.6e-07
suicide,26.544266,2.6e-07
counselling,26.468898,2.7e-07
cleanser,26.359455,2.8e-07
aghs,26.245093,3e-07
since,26.198581,3.1e-07
tried,26.190355,3.1e-07
companies,26.185275,3.1e-07
haha,26.129203,3.2e-07
diagnoses,25.938203,3.5e-07
vaseline,25.878635,3.6e-07
poly,25.869549,3.7e-07
bp,25.797255,3.8e-07
hydrox,25.536701,4.3e-07
though,25.520601,4.4e-07
difficult,25.505599,4.4e-07
author,25.261005,5e-07
union,25.25068,5e-07
friendships,25.205329,5.2e-07
hero,25.189306,5.2e-07
comfortable,25.117542,5.4e-07
sr,25.077652,5.5e-07
asleep,24.75486,6.5e-07
mood,24.597571,7.1e-07
appointment,24.292652,8.3e-07
csgo,24.205231,8.7e-07
cheated,24.144363,8.9e-07
exhausted,24.121588,9e-07
other,24.027621,9.5e-07
also,23.954496,9.9e-07
friendship,23.64259,1.16e-06
uhc,23.360813,1.34e-06
behaviour,23.276234,1.4e-06
upset,23.186363,1.47e-06
cbt,23.180438,1.47e-06
calvin,23.131805,1.51e-06
physical,22.781725,1.81e-06
awake,22.706156,1.89e-06
while,22.504986,2.1e-06
male,22.475132,2.13e-06
russian,22.269752,2.37e-06
school,22.184149,2.48e-06
identity,22.155266,2.51e-06
sexually,22.069792,2.63e-06
been,22.062742,2.64e-06
probably,22.031117,2.68e-06
lesbians,21.990906,2.74e-06
apnea,21.959118,2.79e-06
talked,21.569348,3.41e-06
happiness,21.523619,3.49e-06
aupair,21.221643,4.09e-06
kayfabe,21.152332,4.24e-06
shooting,21.068839,4.43e-06
nervous,20.977376,4.65e-06
something,20.892311,4.86e-06
islamic,20.856493,4.95e-06
breakup,20.817734,5.05e-06
pregnancy,20.747192,5.24e-06
hurt,20.503568,5.95e-06
lipstick,20.488973,6e-06
odst,20.452649,6.11e-06
else,20.380303,6.35e-06
kp,20.353174,6.44e-06
counseling,20.308588,6.59e-06
angry,20.258234,6.77e-06
childcare,20.037798,7.59e-06
do,20.028837,7.63e-06
melatonin,19.967013,7.88e-06
seeing,19.868294,8.3e-06
hobbes,19.792215,8.63e-06
or,19.758258,8.79e-06
xanax,19.734894,8.9e-06
istick,19.698861,9.07e-06
keys,19.682862,9.14e-06
better,19.671327,9.2e-06
pimples,19.432946,1.042e-05
usually,19.392503,1.064e-05
gank,19.38755,1.067e-05
coping,19.36279,1.081e-05
lonely,19.286097,1.125e-05
michaels,19.262684,1.139e-05
brother,19.235541,1.155e-05
troll,19.023969,1.291e-05
situation,18.989588,1.314e-05
anderz,18.948961,1.343e-05
workers,18.844188,1.418e-05
child,18.823957,1.434e-05
cymbalta,18.792697,1.457e-05
feminine,18.762562,1.48e-05
relate,18.761643,1.481e-05
sexuality,18.757645,1.484e-05
it,18.755103,1.486e-05
caring,18.705147,1.526e-05
always,18.659959,1.562e-05
day,18.611418,1.603e-05
thinking,18.436687,1.756e-05
tf,18.402785,1.788e-05
mindcrack,18.395643,1.795e-05
crying,18.364495,1.824e-05
blink,18.323613,1.864e-05
charlie,18.173748,2.016e-05
selfish,18.160958,2.03e-05
mkb,18.061801,2.138e-05
extremely,17.896796,2.332e-05
advice,17.648945,2.657e-05
gender,17.595324,2.733e-05
confidence,17.566843,2.774e-05
percent,17.51531,2.85e-05
went,17.50134,2.871e-05
masks,17.462597,2.93e-05
ehlersdanlos,17.399836,3.029e-05
divorce,17.35359,3.103e-05
neem,17.335429,3.133e-05
exhausting,17.188067,3.386e-05
neutrogena,17.173383,3.412e-05
thats,17.082392,3.579e-05
stridex,17.070982,3.601e-05
take,17.067586,3.607e-05
bed,17.044745,3.651e-05
thing,17.022888,3.693e-05
dosage,16.971728,3.794e-05
sociable,16.901854,3.936e-05
skincare,16.89394,3.953e-05
eds,16.825445,4.098e-05
hurts,16.72361,4.324e-05
still,16.718556,4.335e-05
counsellor,16.67288,4.441e-05
pill,16.624558,4.556e-05
asexuals,16.55571,4.724e-05
theatre,16.417108,5.082e-05
restrict,16.407852,5.107e-05
dealing,16.28202,5.458e-05
sydney,16.265934,5.504e-05
alpha,16.200919,5.697e-05
sucks,16.20042,5.698e-05
abusive,16.161539,5.816e-05
moisturizing,16.141363,5.879e-05
ellie,16.096425,6.02e-05
sadness,16.088187,6.046e-05
awkward,16.009251,6.303e-05
now,15.952608,6.495e-05
eyebrows,15.925177,6.59e-05
ashamed,15.920277,6.607e-05
masculine,15.806509,7.016e-05
lately,15.731803,7.299e-05
vent,15.715497,7.362e-05
trp,15.684842,7.482e-05
thank,15.68425,7.484e-05
stepdad,15.609514,7.786e-05
andnbsp,15.525972,8.138e-05
orgasm,15.483697,8.322e-05
whatever,15.470758,8.379e-05
oily,15.387036,8.759e-05
breakouts,15.373236,8.823e-05
siblings,15.365934,8.857e-05
tripping,15.337731,8.99e-05
worried,15.321822,9.066e-05
orientation,15.304657,9.149e-05
wanted,15.288644,9.227e-05
intimate,15.287494,9.233e-05
prescribed,15.266705,9.335e-05
skadi,15.256552,9.385e-05
mindcrackers,15.208359,9.628e-05
lovely,15.146654,9.947e-05
bf,15.1423,9.97e-05
very,14.934009,0.00011134
kissed,14.928461,0.00011167
qop,14.887515,0.00011412
chad,14.856137,0.00011603
motivation,14.848193,0.00011652
officials,14.80744,0.00011906
uni,14.649579,0.00012946
nations,14.607304,0.0001324
mana,14.597176,0.00013311
panromantic,14.585196,0.00013396
romantic,14.498507,0.00014027
dysthymia,14.451684,0.0001438
stressed,14.431443,0.00014535
if,14.40299,0.00014757
your,14.350443,0.00015174
citalopram,14.254678,0.00015966
nyx,14.24911,0.00016014
pa,14.197132,0.00016462
elses,14.164812,0.00016747
thankful,14.162731,0.00016766
honestly,14.142098,0.00016951
caliper,14.133633,0.00017027
started,14.062306,0.00017685
aosp,14.043923,0.00017859
ptsd,14.036523,0.00017929
doing,13.958519,0.00018689
kids,13.907608,0.00019202
eblade,13.902551,0.00019254
nonbinary,13.89547,0.00019326
too,13.874337,0.00019545
tinker,13.826706,0.00020047
until,13.800484,0.00020328
mach,13.79221,0.00020418
knitting,13.77879,0.00020564
semester,13.748861,0.00020895
stay,13.703178,0.00021409
normal,13.688273,0.0002158
baby,13.648041,0.00022047
scars,13.59556,0.00022672
lexapro,13.562905,0.0002307
naturals,13.448558,0.00024519
anymore,13.430488,0.00024757
ssris,13.374929,0.00025501
hazel,13.350293,0.00025838
undertaker,13.334914,0.00026051
sandman,13.334363,0.00026059
constantly,13.269506,0.00026976
that,13.238775,0.00027422
selfesteem,13.212146,0.00027814
adorable,13.131781,0.00029033
annamarie,13.111438,0.0002935
rhys,13.081293,0.00029826
struggling,13.040165,0.00030488
overweight,13.008411,0.0003101
miscarriage,12.989845,0.00031318
mask,12.983247,0.00031429
sorry,12.930947,0.00032319
venting,12.925628,0.00032411
mine,12.902286,0.00032818
cpap,12.893636,0.0003297
tampons,12.858367,0.00033597
troop,12.83613,0.00033999
healthy,12.800387,0.00034655
osteoarthritis,12.708517,0.00036399
moisturize,12.691126,0.0003674
lot,12.642961,0.00037698
gyno,12.625966,0.00038043
spf,12.589025,0.00038802
wanting,12.550745,0.00039605
loneliness,12.549591,0.00039629
aspergers,12.543598,0.00039757
fogger,12.519192,0.00040279
thankfully,12.403739,0.00042848
brienne,12.402157,0.00042884
skype,12.323534,0.00044728
clinically,12.280495,0.00045772
anything,12.279729,0.0004579
uterus,12.26562,0.00046138
bpd,12.240417,0.00046765
dated,12.239834,0.0004678
seduction,12.21295,0.00047459
roms,12.203943,0.00047689
tbh,12.138671,0.00049387
broke,12.127474,0.00049684
crps,12.121258,0.0004985
pills,11.984905,0.00053633
met,11.967897,0.00054125
foaming,11.953046,0.00054558
lip,11.942286,0.00054874
dsg,11.928041,0.00055295
butch,11.855935,0.00057478
everything,11.850736,0.00057639
insecure,11.833989,0.00058159
sniper,11.78336,0.00059763
psych,11.768266,0.00060249
bha,11.761813,0.00060458
salicylic,11.759458,0.00060535
aunt,11.72899,0.00061534
yarn,11.714492,0.00062015
offlane,11.679245,0.00063201
then,11.639432,0.00064568
cervix,11.566474,0.00067152
metformin,11.551158,0.00067707
jb,11.530604,0.0006846
millbee,11.509927,0.00069226
understand,11.507334,0.00069322
wrestlers,11.50418,0.0006944
college,11.476044,0.00070499
ocm,11.469284,0.00070756
liverpool,11.426378,0.00072409
aokp,11.423766,0.00072511
birthday,11.414887,0.00072858
olicity,11.401421,0.00073388
pubs,11.389811,0.00073848
counselor,11.300232,0.00077497
wish,11.291523,0.00077862
chin,11.276484,0.00078495
comforting,11.267119,0.00078892
intimacy,11.265915,0.00078943
warlord,11.216144,0.00081089
pih,11.208448,0.00081426
jealous,11.193049,0.00082104
fph,11.155589,0.00083779
hurtful,11.140597,0.00084459
juggernaut,11.120687,0.0008537
hobbies,11.108943,0.00085912
ult,11.104404,0.00086123
lgbtq,11.09026,0.00086782
weaver,11.065644,0.00087942
at,11.060044,0.00088208
bloodseeker,11.059801,0.0008822
again,11.017644,0.00090249
lunch,10.97122,0.00092538
wasd,10.925267,0.00094862
dotabuff,10.888113,0.00096783
witchery,10.885707,0.00096909
buspar,10.843751,0.0009913
cis,10.833984,0.00099654
ob,10.810235,0.0010094
diggle,10.7808,0.00102558
labo,10.777622,0.00102735
talking,10.692791,0.00107554
serotonin,10.675217,0.0010858
selfconscious,10.674864,0.00108601
celtic,10.668428,0.0010898
hang,10.633083,0.00111082
libido,10.624896,0.00111575
nursery,10.573928,0.00114694
xx,10.561389,0.00115474
creeps,10.546698,0.00116396
loving,10.506161,0.00118977
sgs,10.499917,0.0011938
love,10.494353,0.0011974
euls,10.48262,0.00120503
hug,10.479206,0.00120726
nebris,10.419806,0.00124671
ovulation,10.408738,0.0012542
atomizer,10.400919,0.00125953
legs,10.383204,0.00127167
around,10.324116,0.00131303
smile,10.263359,0.00135698
moisturized,10.244806,0.0013707
cleanse,10.22556,0.00138508
snail,10.209332,0.00139732
benton,10.194346,0.00140872
study,10.175854,0.00142292
hado,10.170084,0.00142738
somnophiliac,10.133264,0.00145617
linings,10.130085,0.00145869
thayers,10.124619,0.00146302
nmom,10.118394,0.00146797
never,10.101512,0.00148148
transpeople,10.087291,0.00149295
exfoliating,10.080753,0.00149826
hypothyroidism,10.066043,0.00151027
childfree,10.023862,0.00154525
eleaf,10.021325,0.00154738
sertraline,9.996132,0.00156869
genderqueer,9.980065,0.00158244
hannover,9.97162,0.00158972
sms,9.966524,0.00159412
scared,9.836621,0.00171071
aspd,9.768491,0.00177528
linkens,9.758879,0.00178459
didn,9.71801,0.00182471
veritas,9.7177,0.00182502
comfort,9.71098,0.0018317
shave,9.679102,0.00186376
un,9.595478,0.00195057
rosh,9.589706,0.00195671
thoughts,9.581429,0.00196555
kik,9.571095,0.00197665
strangers,9.536253,0.00201453
treads,9.494207,0.00206122
tbqh,9.431273,0.00213316
nobilis,9.415525,0.00215156
crush,9.400665,0.00216907
clothes,9.390407,0.00218124
dizziness,9.370847,0.00220464
amiibos,9.363334,0.00221369
bdubs,9.34151,0.00224021
traumatic,9.305709,0.00228441
anemia,9.279294,0.00231759
pronouns,9.271362,0.00232764
jug,9.252843,0.0023513
esteem,9.231666,0.00237865
wellbutrin,9.203147,0.00241599
instocktrades,9.114676,0.00253567
rom,9.11044,0.00254155
borderline,9.080801,0.00258307
cobra,9.057641,0.00261599
glycolic,9.045785,0.00263301
researchers,9.037408,0.0026451
lina,9.010561,0.00268424
pierced,9.006043,0.00269088
amlactin,8.984061,0.00272345
calvins,8.980349,0.00272899
rough,8.964731,0.00275241
slark,8.946401,0.00278017
trazadone,8.915059,0.00282829
appreciate,8.871882,0.00289596
luvox,8.853778,0.00292483
ganked,8.849933,0.002931
guess,8.831501,0.00296075
kind,8.782151,0.00304192
unranked,8.753142,0.00309069
viper,8.732173,0.00312644
fiance,8.718443,0.00315007
for,8.704243,0.0031747
nandroid,8.700521,0.00318119
ultrasounds,8.688931,0.00320148
abyssal,8.662851,0.00324763
blablabla,8.637896,0.00329241
face,8.611637,0.00334022
exfoliate,8.608177,0.00334657
socially,8.6026,0.00335683
rheumatologist,8.578049,0.0034024
aquila,8.568816,0.00341969
be,8.557654,0.00344073
offleash,8.556651,0.00344262
obsessions,8.540222,0.00347383
ask,8.535113,0.0034836
vagina,8.529027,0.00349526
bestfriend,8.527367,0.00349845
felicity,8.511328,0.00352942
currently,8.510693,0.00353066
night,8.503009,0.0035456
eyeshadow,8.499495,0.00355245
trpers,8.495973,0.00355933
taking,8.494311,0.00356259
gerbil,8.491384,0.00356832
kat,8.440007,0.00367055
gorgeous,8.439017,0.00367255
veronica,8.410787,0.00373001
everyone,8.359867,0.00383599
appt,8.354955,0.00384637
orton,8.322986,0.00391465
eliquid,8.314474,0.00393304
diffusal,8.27383,0.00402206
cried,8.251821,0.00407111
vaping,8.244412,0.00408776
dvz,8.229897,0.00412059
valiant,8.201702,0.00418511
hypermobility,8.181896,0.00423105
little,8.177674,0.00424091
pantyhose,8.137614,0.00433563
helpful,8.12857,0.00435731
twostory,8.063361,0.00451693
basher,8.063008,0.00451781
painful,8.048884,0.00455317
he,8.01946,0.00462774
easier,8.004855,0.00466521
eciggity,8.003414,0.00466892
introverted,7.976825,0.004738
masturbate,7.958183,0.00478704
anyone,7.957402,0.00478911
venlafaxine,7.892451,0.00496416
insomnia,7.884479,0.00498608
was,7.875858,0.00500991
search,7.866412,0.00503615
guude,7.78123,0.00527918
attractiveness,7.771599,0.0053074
gti,7.765354,0.00532579
tmj,7.760192,0.00534103
aerotank,7.716943,0.0054705
crutches,7.629599,0.00574181
epidural,7.62899,0.00574375
mate,7.603344,0.00582601
trans,7.574396,0.00592032
lorazepam,7.53738,0.00604319
paulas,7.512343,0.00612776
fibromyalga,7.506123,0.00614896
asocial,7.475134,0.00625569
ssy,7.456506,0.00632076
ovulating,7.448549,0.00634876
baj,7.428265,0.00642072
celexa,7.42795,0.00642185
marth,7.424216,0.00643519
progesterone,7.415149,0.0064677
uhcs,7.382449,0.00658634
dress,7.361288,0.0066643
outfarm,7.333244,0.00676908
enjoy,7.3244,0.00680247
htp,7.312994,0.00684578
wrestler,7.304257,0.00687914
tramadol,7.296069,0.00691057
rut,7.279357,0.00697515
generikb,7.278584,0.00697815
fwb,7.20017,0.00728967
nonmonogamy,7.188283,0.00733812
overheats,7.172159,0.00740436
afraid,7.163806,0.00743892
contractions,7.146757,0.00750997
adrafinil,7.138305,0.00754544
vechs,7.09987,0.00770896
up,7.095636,0.00772719
its,7.094478,0.00773218
reapers,7.091863,0.00774347
wedding,7.088757,0.0077569
colorstay,7.086988,0.00776456
xbl,7.084455,0.00777555
contortionist,7.062017,0.00787353
biotic,7.061433,0.0078761
contour,7.016766,0.008075
laning,6.99385,0.00817903
confide,6.993708,0.00817967
friendzone,6.988851,0.0082019
ecr,6.957681,0.00834601
klonopin,6.946062,0.0084004
harbour,6.925126,0.0084993
lingerie,6.91703,0.00853787
sliver,6.894305,0.00864708
vape,6.892026,0.00865811
legia,6.89129,0.00866168
not,6.863703,0.00879641
somnophilia,6.822456,0.00900187
showering,6.780215,0.00921738
acupuncture,6.761986,0.00931201
borla,6.748541,0.00938244
bras,6.730459,0.00947802
ideation,6.674157,0.00978207
laptop,6.636487,0.00999107
vyvanse,6.633191,0.01000958
gossiping,6.621615,0.01007484
gotten,6.620806,0.01007942
forces,6.620782,0.01007956
ldr,6.570653,0.01036739
counsellors,6.519091,0.01067225
date,6.513612,0.01070519
roshan,6.490061,0.01084793
didnt,6.471203,0.01096363
fevers,6.431049,0.01121423
pm,6.420051,0.0112839
geomancer,6.400172,0.01141093
autofiring,6.398294,0.01142301
mind,6.380752,0.01153645
decided,6.380747,0.01153649
picky,6.367742,0.01162134
nether,6.354094,0.01171108
lutheran,6.330859,0.01186549
stun,6.304259,0.01204483
shinsekai,6.295195,0.01210657
agender,6.249138,0.01242538
squealer,6.239373,0.01249407
hypermobile,6.224726,0.01259784
transmasculine,6.22229,0.01261518
scrupulosity,6.203398,0.01275053
dysautonomia,6.188521,0.01285816
triple,6.182289,0.01290353
dont,6.182222,0.01290402
apathetic,6.160846,0.01306087
arkas,6.158124,0.01308099
pansexual,6.150031,0.01314098
pads,6.141101,0.01320751
knit,6.106111,0.01347153
how,6.095721,0.01355096
confident,6.094231,0.01356239
cleavage,6.058497,0.01383954
piggies,6.051646,0.01389334
officers,6.048354,0.01391927
gpm,6.036883,0.01401
whiteheads,6.019165,0.01415134
dagon,6.013406,0.0141976
weaned,5.972237,0.01453284
pavs,5.967649,0.0145707
bloodstone,5.938436,0.01481415
glasslands,5.924083,0.01493531
afab,5.916552,0.01499928
grope,5.898258,0.01515587
way,5.867656,0.01542157
ganking,5.855273,0.01553045
jeannie,5.826455,0.0157869
enough,5.786719,0.0161477
gapps,5.772409,0.0162797
termi,5.76844,0.01631651
ataks,5.752894,0.01646152
ursa,5.716729,0.016804
derm,5.70677,0.01689961
coils,5.679577,0.01716351
infj,5.651704,0.01743842
stressful,5.633511,0.0176203
hotd,5.612634,0.01783144
apnoea,5.579041,0.01817668
psychotherapist,5.549161,0.01848955
lysa,5.546847,0.01851401
batrider,5.517601,0.01882606
trish,5.505441,0.0189574
ortons,5.470457,0.01934056
ivar,5.464178,0.01941018
entendu,5.450266,0.01956535
randomed,5.440293,0.01967737
former,5.428965,0.01980541
lykke,5.372488,0.02045678
recently,5.363883,0.02055795
sny,5.329385,0.02096879
konjac,5.324183,0.02103147
dai,5.277816,0.02159882
cat,5.242496,0.02204163
transmen,5.23916,0.02208393
shrines,5.23168,0.0221791
ebrake,5.222501,0.02229646
clinique,5.195181,0.0226496
comedones,5.183223,0.02280598
weight,5.181755,0.02282526
them,5.143108,0.02333883
piggie,5.111078,0.02377354
care,5.108948,0.02380275
chronotherapy,5.095884,0.02398269
lesnar,5.052779,0.02458647
swelling,5.04663,0.02467388
infjs,5.008785,0.025219
glebe,4.978676,0.02566162
tarantulas,4.94795,0.02612162
nightlies,4.928939,0.02641053
gusset,4.925576,0.02646198
bkbs,4.896822,0.02690617
newedge,4.884352,0.0271012
able,4.874852,0.02725077
suarez,4.874025,0.02726384
roommate,4.800241,0.02845575
yetii,4.777122,0.02884029
yetiiwho,4.765405,0.02903723
cirrhosis,4.738793,0.02948976
realise,4.643378,0.03117358
stangmods,4.634715,0.03133135
moved,4.630246,0.03141306
roamin,4.622135,0.03156193
zxcvfr,4.571593,0.03250633
gpt,4.560063,0.03272586
clinkz,4.544496,0.03302474
aeropostale,4.504206,0.03381159
going,4.455436,0.03479033
before,4.440909,0.03508756
sweater,4.43951,0.03511633
midlane,4.410292,0.03572272
newedgemustang,4.396829,0.03600582
stormcloaks,4.386803,0.03621818
rememberer,4.35919,0.03680981
makes,4.351688,0.03697229
meepo,4.26328,0.03894466
sdcard,4.256825,0.03909291
waterford,4.194103,0.04056481
poconos,4.140218,0.04187578
hawkman,4.099393,0.0428986
jaird,4.098627,0.04291805
darvanshel,4.004859,0.04536929
experience,3.972576,0.04624698
peruvians,3.970057,0.0463162
pick,3.959632,0.0466039
generiks,3.958956,0.04662261
willing,3.947573,0.04693901
lcms,3.941409,0.0471113
felting,3.921472,0.04767311
sit,3.901581,0.04824068
youre,3.877423,0.04893961
bomer,3.858776,0.04948641
millbees,3.807447,0.05102518
nitesmoke,3.798146,0.05130936
atandt,3.785037,0.05171277
alucard,3.784916,0.0517165
nisovin,3.77785,0.05193534
omnirom,3.749566,0.05282123
kunkka,3.745123,0.05296184
schoolies,3.745102,0.05296249
