,score,pval
things,33.991494,1e-08
asexuality,33.923761,1e-08
supportive,33.707444,1e-08
prices,33.692494,1e-08
psychiatrist,33.675515,1e-08
female,33.599029,1e-08
nasa,33.570716,1e-08
dispenser,33.56874,1e-08
about,33.539684,1e-08
illness,33.428397,1e-08
anxious,32.870072,1e-08
pregnant,32.865061,1e-08
ex,32.834096,1e-08
helped,32.709348,1e-08
york,32.313357,1e-08
therapists,32.299797,1e-08
laws,32.197984,1e-08
cm,32.094608,1e-08
dota,31.792446,2e-08
miserable,31.74557,2e-08
unattractive,31.654007,2e-08
overview,31.608693,2e-08
severe,31.56174,2e-08
psychologist,31.530486,2e-08
personality,31.376561,2e-08
fetish,31.319672,2e-08
growth,31.191147,2e-08
prescription,31.123543,2e-08
person,30.878792,3e-08
try,30.746429,3e-08
companies,30.615975,3e-08
can,30.467199,3e-08
shes,30.391694,4e-08
married,30.357928,4e-08
sunscreen,30.09604,4e-08
ocd,29.796886,5e-08
international,29.693759,5e-08
stress,29.385271,6e-08
conversation,29.127132,7e-08
find,28.971815,7e-08
tried,28.898025,8e-08
shelly,28.832705,8e-08
chronic,28.830095,8e-08
diagnosis,28.622498,9e-08
attraction,28.32379,1e-07
realize,28.292949,1e-07
debate,28.239153,1.1e-07
need,28.100947,1.2e-07
issues,28.097177,1.2e-07
sr,27.812861,1.3e-07
mg,27.71934,1.4e-07
union,27.717757,1.4e-07
hope,27.68005,1.4e-07
cope,27.575159,1.5e-07
shawn,27.523331,1.6e-07
younger,27.479089,1.6e-07
poly,27.350532,1.7e-07
suicide,27.335364,1.7e-07
since,27.2963,1.7e-07
though,27.278115,1.8e-07
david,27.238835,1.8e-07
prozac,27.224795,1.8e-07
boyfriends,27.112631,1.9e-07
cleanser,27.068983,2e-07
csgo,26.920635,2.1e-07
haha,26.903957,2.1e-07
hugs,26.76418,2.3e-07
difficult,26.731778,2.3e-07
talked,26.34391,2.9e-07
aghs,26.21681,3.1e-07
trying,26.162795,3.1e-07
while,26.14528,3.2e-07
author,26.099683,3.2e-07
counselling,25.889072,3.6e-07
divorced,25.887126,3.6e-07
other,25.873937,3.6e-07
diagnoses,25.663857,4.1e-07
comfortable,25.641803,4.1e-07
bp,25.628208,4.1e-07
friendships,25.597885,4.2e-07
asleep,25.588903,4.2e-07
hydrox,25.281519,5e-07
also,25.140341,5.3e-07
vaseline,25.105557,5.4e-07
friendship,24.917839,6e-07
cheated,24.661254,6.8e-07
hero,24.650849,6.9e-07
mood,24.49129,7.5e-07
islamic,24.183665,8.8e-07
keys,24.168064,8.8e-07
appointment,23.843509,1.04e-06
physical,23.709455,1.12e-06
awake,23.67004,1.14e-06
russian,23.644444,1.16e-06
exhausted,23.607413,1.18e-06
uhc,23.50922,1.24e-06
cbt,23.42614,1.3e-06
male,23.424561,1.3e-06
calvin,23.330646,1.36e-06
been,23.263974,1.41e-06
behaviour,23.043311,1.58e-06
school,23.039741,1.59e-06
day,22.856222,1.75e-06
shooting,22.107234,2.58e-06
identity,22.089837,2.6e-06
do,22.017394,2.7e-06
apnea,21.980971,2.75e-06
pregnancy,21.952095,2.8e-06
something,21.868969,2.92e-06
lesbians,21.640704,3.29e-06
aupair,21.586955,3.38e-06
upset,21.538705,3.47e-06
lipstick,21.471896,3.59e-06
kayfabe,21.402766,3.72e-06
sexually,21.384082,3.76e-06
else,21.266705,4e-06
happiness,21.265959,4e-06
brother,21.061263,4.45e-06
or,20.954471,4.7e-06
nervous,20.753485,5.22e-06
odst,20.373626,6.37e-06
hurt,20.299167,6.62e-06
seeing,20.225999,6.88e-06
coping,20.185703,7.03e-06
sexuality,20.163087,7.11e-06
lonely,20.100362,7.35e-06
breakup,20.079029,7.43e-06
hobbes,19.888203,8.21e-06
counseling,19.828974,8.47e-06
michaels,19.803682,8.58e-06
kp,19.794706,8.62e-06
xanax,19.757798,8.79e-06
angry,19.73724,8.89e-06
istick,19.699006,9.06e-06
probably,19.628875,9.4e-06
gank,19.470284,1.022e-05
always,19.435543,1.041e-05
tf,19.375672,1.074e-05
thinking,19.28254,1.127e-05
thats,19.219353,1.165e-05
situation,19.154849,1.205e-05
melatonin,19.089067,1.248e-05
troll,19.064085,1.264e-05
hurts,19.057255,1.269e-05
it,19.022868,1.292e-05
pimples,18.96946,1.328e-05
anderz,18.881807,1.391e-05
still,18.843706,1.419e-05
blink,18.723451,1.511e-05
cymbalta,18.721422,1.513e-05
childcare,18.70303,1.527e-05
usually,18.696053,1.533e-05
divorce,18.582477,1.627e-05
workers,18.478333,1.718e-05
restrict,18.475197,1.721e-05
child,18.454366,1.74e-05
extremely,18.413669,1.778e-05
mindcrack,18.315648,1.872e-05
relate,18.315585,1.872e-05
feminine,18.289814,1.897e-05
crying,18.233107,1.955e-05
mkb,18.191275,1.998e-05
percent,18.069448,2.13e-05
selfish,17.834787,2.409e-05
caring,17.67197,2.625e-05
advice,17.661484,2.639e-05
bed,17.584628,2.748e-05
neem,17.52819,2.831e-05
masks,17.503342,2.868e-05
charlie,17.43385,2.975e-05
ehlersdanlos,17.349745,3.109e-05
take,17.349121,3.11e-05
dosage,17.344549,3.118e-05
gender,17.336971,3.13e-05
went,17.292917,3.204e-05
confidence,17.222243,3.325e-05
better,17.201146,3.362e-05
neutrogena,17.127995,3.494e-05
skincare,17.068877,3.605e-05
stridex,17.055957,3.629e-05
eds,17.05375,3.634e-05
sociable,16.993949,3.75e-05
abusive,16.945236,3.847e-05
exhausting,16.894195,3.952e-05
thing,16.882113,3.977e-05
now,16.857984,4.028e-05
kissed,16.769375,4.221e-05
pill,16.768653,4.223e-05
theatre,16.534859,4.776e-05
intimate,16.476786,4.925e-05
very,16.448629,4.999e-05
siblings,16.443541,5.012e-05
tripping,16.423869,5.064e-05
lately,16.406949,5.11e-05
prescribed,16.329265,5.324e-05
officials,16.304377,5.394e-05
eyebrows,16.302318,5.4e-05
counsellor,16.289524,5.436e-05
worried,16.246591,5.561e-05
sucks,16.222175,5.633e-05
alpha,16.214718,5.655e-05
dealing,16.171105,5.787e-05
ashamed,16.163493,5.81e-05
ellie,16.078808,6.076e-05
sydney,16.068657,6.109e-05
whatever,16.059307,6.139e-05
masculine,15.975899,6.415e-05
asexuals,15.958129,6.476e-05
uni,15.770571,7.151e-05
sadness,15.73588,7.283e-05
trp,15.705002,7.403e-05
thank,15.677885,7.51e-05
thankful,15.573647,7.935e-05
breakouts,15.475888,8.356e-05
andnbsp,15.465696,8.402e-05
stepdad,15.448981,8.476e-05
orientation,15.426824,8.576e-05
too,15.413845,8.635e-05
orgasm,15.389326,8.748e-05
if,15.360201,8.884e-05
oily,15.34889,8.937e-05
mana,15.333985,9.008e-05
your,15.211417,9.612e-05
lovely,15.169519,9.828e-05
mindcrackers,15.143244,9.965e-05
awkward,15.114013,0.00010121
skadi,15.085442,0.00010275
wanted,15.079441,0.00010308
vent,14.958288,0.00010991
normal,14.915546,0.00011243
doing,14.907731,0.0001129
moisturizing,14.901995,0.00011324
motivation,14.894715,0.00011368
venting,14.874245,0.00011492
qop,14.83873,0.00011711
kids,14.80414,0.00011927
chad,14.786652,0.00012038
nyx,14.595298,0.00013325
panromantic,14.536536,0.00013747
baby,14.535345,0.00013755
bf,14.451196,0.00014384
until,14.424713,0.00014588
caliper,14.418997,0.00014632
that,14.308742,0.00015514
citalopram,14.154322,0.00016841
nations,14.117777,0.00017171
ptsd,14.102998,0.00017307
elses,14.07874,0.00017531
started,14.05848,0.00017721
constantly,13.972546,0.0001855
ssris,13.959013,0.00018684
stay,13.949552,0.00018778
dysthymia,13.925632,0.00019019
stressed,13.91567,0.0001912
nonbinary,13.91299,0.00019147
semester,13.904739,0.00019231
scars,13.864651,0.00019646
eblade,13.820517,0.00020113
lexapro,13.786924,0.00020476
spf,13.786795,0.00020477
aspergers,13.75044,0.00020877
aosp,13.724046,0.00021173
fogger,13.642246,0.00022115
mask,13.638185,0.00022163
selfesteem,13.600803,0.00022609
undertaker,13.600795,0.00022609
tinker,13.539113,0.00023364
mach,13.520882,0.00023592
hazel,13.47169,0.00024219
naturals,13.434507,0.00024704
college,13.389624,0.00025302
mine,13.336927,0.00026023
lot,13.330385,0.00026114
knitting,13.328497,0.0002614
romantic,13.29812,0.00026567
pa,13.217064,0.00027741
honestly,13.165822,0.0002851
wanting,13.127807,0.00029095
overweight,13.125521,0.0002913
healthy,13.082825,0.00029802
annamarie,13.054962,0.00030248
sorry,13.050036,0.00030328
gyno,12.999539,0.00031157
cpap,12.986568,0.00031373
rhys,12.937168,0.00032212
thankfully,12.92345,0.00032449
anything,12.889821,0.00033037
lip,12.876386,0.00033275
troop,12.86766,0.00033431
bpd,12.8647,0.00033484
moisturize,12.854191,0.00033672
sandman,12.815365,0.00034378
roms,12.743406,0.00035727
anymore,12.739114,0.00035809
birthday,12.73088,0.00035967
met,12.724238,0.00036095
tampons,12.675561,0.00037047
loving,12.635616,0.00037847
tbh,12.631525,0.0003793
adorable,12.625771,0.00038047
brienne,12.543876,0.00039751
again,12.512491,0.00040424
miscarriage,12.505364,0.00040579
then,12.477805,0.00041182
loneliness,12.454892,0.0004169
osteoarthritis,12.447343,0.00041859
everything,12.41651,0.00042555
skype,12.318228,0.00044856
struggling,12.248926,0.00046553
dated,12.220662,0.00047263
seduction,12.164007,0.00048721
insecure,12.137522,0.00049417
cervix,12.091316,0.00050657
salicylic,12.058878,0.00051546
wish,12.056854,0.00051602
foaming,12.047126,0.00051872
uterus,12.03934,0.00052089
dsg,11.88813,0.00056493
bha,11.887238,0.0005652
crps,11.840742,0.00057949
jb,11.836706,0.00058074
at,11.833001,0.0005819
yarn,11.812008,0.0005885
broke,11.809822,0.00058919
pubs,11.793134,0.0005945
aunt,11.769516,0.00060209
psych,11.717459,0.00061916
metformin,11.695827,0.0006264
pills,11.680931,0.00063144
offlane,11.64596,0.00064342
ocm,11.62878,0.00064939
butch,11.592577,0.00066216
sniper,11.509449,0.00069243
buspar,11.499312,0.00069622
liverpool,11.480866,0.00070316
millbee,11.476714,0.00070474
guess,11.46459,0.00070935
understand,11.456721,0.00071236
clinically,11.406067,0.00073205
olicity,11.400058,0.00073442
wrestlers,11.38133,0.00074186
hobbies,11.376827,0.00074366
aokp,11.375477,0.0007442
intimacy,11.347479,0.0007555
ob,11.344242,0.00075682
lunch,11.342372,0.00075759
ult,11.321942,0.00076597
serotonin,11.300125,0.00077502
fph,11.290435,0.00077907
hug,11.265775,0.00078949
lgbtq,11.257349,0.00079308
witchery,11.243627,0.00079897
juggernaut,11.195051,0.00082016
pih,11.114089,0.00085674
bloodseeker,11.036885,0.00089317
jealous,11.036677,0.00089327
weaver,11.025975,0.00089844
atomizer,11.018105,0.00090226
legs,11.009418,0.0009065
thoughts,10.963329,0.00092933
chin,10.956878,0.00093257
counselor,10.877134,0.00097359
around,10.857625,0.0009839
dotabuff,10.855938,0.00098479
celtic,10.844011,0.00099116
smile,10.826692,0.00100047
xx,10.808964,0.0010101
hang,10.78985,0.00102058
warlord,10.77586,0.00102832
diggle,10.760413,0.00103694
selfconscious,10.752799,0.00104122
un,10.731475,0.00105328
cis,10.716459,0.00106187
labo,10.708102,0.00106667
comforting,10.700248,0.00107121
libido,10.624283,0.00111612
never,10.544341,0.00116544
euls,10.434276,0.00123698
wasd,10.421999,0.00124523
hurtful,10.411091,0.00125261
nebris,10.386528,0.00126938
benton,10.323572,0.00131342
scared,10.26634,0.00135479
snail,10.244828,0.00137068
sgs,10.212629,0.00139482
hado,10.202245,0.0014027
cleanse,10.190984,0.00141129
nursery,10.16508,0.00143126
thayers,10.129049,0.00145951
childfree,10.123619,0.00146381
nmom,10.10067,0.00148215
somnophiliac,10.100459,0.00148232
sms,10.088091,0.00149231
ovulation,10.079655,0.00149915
genderqueer,10.076292,0.00150189
strangers,10.0586,0.00151638
study,9.997798,0.00156727
talking,9.985453,0.00157782
eleaf,9.982587,0.00158028
moisturized,9.980047,0.00158246
shave,9.963827,0.00159646
aspd,9.943706,0.001614
creeps,9.92925,0.00162673
kik,9.825756,0.00172085
traumatic,9.822811,0.00172361
hannover,9.796588,0.00174836
linings,9.767753,0.00177599
transpeople,9.762994,0.0017806
exfoliating,9.761817,0.00178174
sertraline,9.72708,0.00181573
didn,9.720687,0.00182205
linkens,9.716824,0.00182589
love,9.698112,0.00184457
hypothyroidism,9.696314,0.00184638
veritas,9.665795,0.00187731
treads,9.617917,0.00192688
face,9.579669,0.00196744
dizziness,9.568802,0.00197912
borderline,9.548309,0.00200134
gotten,9.517128,0.00203563
for,9.495522,0.00205974
night,9.484797,0.00207182
tbqh,9.450353,0.00211108
nobilis,9.442408,0.00212025
esteem,9.37295,0.00220211
cobra,9.372789,0.0022023
insomnia,9.372077,0.00220316
amiibos,9.34795,0.00223235
bdubs,9.314221,0.00227382
wellbutrin,9.310634,0.00227828
be,9.297079,0.00229519
appreciate,9.241348,0.00236611
jug,9.191155,0.00243187
rom,9.174475,0.00245414
veronica,9.160698,0.00247268
pierced,9.157951,0.0024764
anemia,9.12744,0.00251804
calvins,9.124207,0.00252249
instocktrades,9.076808,0.00258872
amlactin,9.039426,0.00264219
glycolic,8.995236,0.00270684
gorgeous,8.986864,0.00271927
unranked,8.981665,0.00272702
lina,8.952138,0.00277145
eyeshadow,8.950909,0.00277331
kind,8.946252,0.00278039
rosh,8.929314,0.0028063
exfoliate,8.915863,0.00282704
slark,8.904289,0.00284502
painful,8.879836,0.00288337
clothes,8.869541,0.00289968
he,8.843395,0.00294151
ganked,8.843372,0.00294155
rheumatologist,8.836585,0.00295251
officers,8.799951,0.00301239
everyone,8.792884,0.00302408
pronouns,8.783656,0.00303941
crush,8.721114,0.00314546
gerbil,8.667991,0.00323848
comfort,8.644394,0.00328069
blablabla,8.639186,0.00329008
fiance,8.633734,0.00329995
luvox,8.613567,0.00333668
offleash,8.592566,0.00337538
kat,8.58586,0.00338783
ask,8.553048,0.00344944
was,8.540244,0.00347379
masturbate,8.538501,0.00347712
viper,8.502982,0.00354565
ultrasounds,8.48362,0.00358358
trpers,8.474989,0.00360062
nandroid,8.466501,0.00361747
trazadone,8.444878,0.00366073
vagina,8.44326,0.00366399
bestfriend,8.4205,0.00371014
rough,8.420109,0.00371094
anyone,8.415437,0.00372048
valiant,8.393559,0.00376553
currently,8.340706,0.00387665
forces,8.29675,0.00397161
taking,8.295628,0.00397406
aquila,8.289172,0.00398822
eliquid,8.285263,0.00399681
abyssal,8.280135,0.00400811
obsessions,8.278619,0.00401146
venlafaxine,8.244754,0.004087
diffusal,8.238941,0.0041001
socially,8.236646,0.00410529
dvz,8.190826,0.00421027
lorazepam,8.18085,0.00423349
easier,8.178541,0.00423888
hypermobility,8.15271,0.00429969
afraid,8.139509,0.0043311
vaping,8.122659,0.00437154
pantyhose,8.10351,0.00441796
decided,8.100848,0.00442445
progesterone,8.077752,0.0044812
orton,8.048186,0.00455492
twostory,8.045418,0.00456189
attractiveness,8.040738,0.00457369
crutches,8.013147,0.0046439
tramadol,7.951958,0.00480354
eciggity,7.936829,0.00484386
felicity,7.926913,0.00487048
enjoy,7.919146,0.00489144
gti,7.873709,0.00501587
little,7.844898,0.00509643
tmj,7.842218,0.005104
helpful,7.81696,0.00517582
basher,7.794971,0.00523918
guude,7.757215,0.00534984
epidural,7.713835,0.00547992
aerotank,7.701186,0.00551846
appt,7.697897,0.00552852
its,7.660932,0.00564294
cried,7.657704,0.00565304
up,7.627777,0.00574761
paulas,7.568868,0.00593851
introverted,7.558476,0.00597285
fibromyalga,7.519045,0.006105
not,7.517121,0.00611153
baj,7.516971,0.00611204
knit,7.497346,0.006179
ssy,7.463332,0.00629684
search,7.438538,0.00638417
asocial,7.435767,0.00639401
didnt,7.427244,0.00642437
celexa,7.390368,0.00655741
outfarm,7.345978,0.0067213
uhcs,7.336987,0.006755
marth,7.336003,0.0067587
vape,7.309994,0.00685722
htp,7.290982,0.00693016
rut,7.27209,0.00700343
generikb,7.263724,0.00703612
reapers,7.256999,0.00706252
fwb,7.255909,0.00706681
friendzone,7.201981,0.00728232
lingerie,7.197337,0.00730119
pm,7.164451,0.00743625
contortionist,7.115014,0.0076441
vechs,7.095907,0.00772602
adrafinil,7.077246,0.00780689
xbl,7.075363,0.0078151
mate,7.045322,0.00794725
biotic,7.044246,0.00795203
wrestler,7.024184,0.00804161
counsellors,6.982469,0.0082312
confide,6.976387,0.00825922
colorstay,6.93001,0.00847612
overheats,6.915073,0.00854721
ecr,6.913704,0.00855376
laning,6.912528,0.00855939
trans,6.903527,0.00860259
sliver,6.887727,0.00867896
pansexual,6.8747,0.00874244
contour,6.864972,0.00879016
picky,6.840826,0.00890976
laptop,6.840068,0.00891355
somnophilia,6.802445,0.00910331
showering,6.802392,0.00910358
ovulating,6.80123,0.00910951
nether,6.745691,0.00939744
vyvanse,6.726514,0.009499
borla,6.724539,0.00950953
legia,6.719686,0.00953544
nonmonogamy,6.705835,0.00960979
wedding,6.689203,0.00969986
pads,6.688954,0.00970121
bras,6.679719,0.0097516
researchers,6.668719,0.00981197
contractions,6.65622,0.00988103
harbour,6.626451,0.01004753
ldr,6.619629,0.01008608
dress,6.589059,0.01026074
roshan,6.558927,0.01043593
grope,6.540793,0.01054283
makes,6.527418,0.01062241
how,6.514211,0.01070158
acupuncture,6.50361,0.01076557
gossiping,6.487437,0.01086395
date,6.462331,0.0110185
ideation,6.447316,0.01111201
fevers,6.447204,0.01111271
klonopin,6.443943,0.01113312
stun,6.423019,0.01126505
going,6.39793,0.01142535
autofiring,6.37094,0.01160041
infj,6.334249,0.01184283
agender,6.302444,0.01205717
arkas,6.287558,0.01215885
former,6.285502,0.01217296
shinsekai,6.26943,0.01228386
weight,6.267126,0.01229985
lutheran,6.224317,0.01260075
squealer,6.218892,0.01263942
transmasculine,6.203285,0.01275134
geomancer,6.195412,0.01280819
hypermobile,6.148957,0.01314896
confident,6.145557,0.01317427
piggies,6.135687,0.013248
bloodstone,6.119834,0.01336733
gpm,6.103194,0.01349377
cleavage,6.074355,0.01371584
weaned,6.069105,0.01375666
triple,6.0192,0.01415106
dysautonomia,6.012346,0.01420613
enough,5.991025,0.01437885
pavs,5.96424,0.01459889
dagon,5.947455,0.01473855
way,5.905239,0.01509591
mind,5.897694,0.01516073
glasslands,5.885183,0.01526881
whiteheads,5.876864,0.01534112
afab,5.871255,0.01539008
transmen,5.864443,0.01544974
cat,5.85642,0.01552033
ganking,5.81185,0.01591854
apathetic,5.807024,0.01596229
jeannie,5.801163,0.01601558
scrupulosity,5.787465,0.01614085
gapps,5.775651,0.0162497
ataks,5.734875,0.01663126
termi,5.719197,0.01678041
apnoea,5.712427,0.01684523
ursa,5.67333,0.01722473
psychotherapist,5.671755,0.0172402
dont,5.653966,0.01741594
hotd,5.629066,0.01766504
coils,5.604808,0.01791126
ivar,5.571199,0.01825826
care,5.564025,0.01833322
lysa,5.54265,0.01855846
ortons,5.538233,0.01860536
them,5.534665,0.01864333
derm,5.52753,0.01871951
realise,5.502546,0.01898881
batrider,5.495659,0.01906374
entendu,5.436621,0.01971878
randomed,5.421854,0.01988623
stressful,5.382332,0.02034168
dai,5.375709,0.02041904
infjs,5.375418,0.02042245
lykke,5.373721,0.02044232
sny,5.370024,0.0204857
cirrhosis,5.364224,0.02055393
recently,5.247995,0.02197207
ebrake,5.220421,0.02232315
able,5.204561,0.0225277
comedones,5.178968,0.0228619
konjac,5.161479,0.02309322
clinique,5.142745,0.02334371
piggie,5.103347,0.02387972
chronotherapy,5.082647,0.02416645
nightlies,5.066385,0.02439421
before,5.038438,0.02479083
tarantulas,5.021128,0.02503985
maybe,5.008768,0.02521924
trish,5.007497,0.02523777
lesnar,4.96173,0.02591427
glebe,4.954672,0.02602025
suarez,4.941349,0.02622156
swelling,4.934334,0.02632821
gusset,4.92502,0.02647049
roommate,4.924049,0.02648538
bkbs,4.867802,0.02736233
newedge,4.859521,0.02749397
shrines,4.853365,0.02759225
gpt,4.82323,0.02807869
yetiiwho,4.788565,0.02864928
yetii,4.781982,0.028759
clinkz,4.642013,0.03119839
moved,4.627989,0.03145442
roamin,4.617383,0.03164948
stangmods,4.589067,0.03217653
zxcvfr,4.5573,0.03277871
aeropostale,4.508437,0.03372804
midlane,4.469526,0.03450456
newedgemustang,4.365208,0.03668001
rememberer,4.322822,0.03760451
stormcloaks,4.301317,0.03808288
sweater,4.286843,0.03840842
sdcard,4.255563,0.03912198
waterford,4.228017,0.03976187
youre,4.227293,0.03977883
meepo,4.216823,0.04002502
lcms,4.157544,0.04144946
hawkman,4.141513,0.04184375
jaird,4.098043,0.04293287
willing,4.006491,0.0453254
darvanshel,4.002613,0.04542978
poconos,4.000193,0.04549507
generiks,3.965803,0.04643337
peruvians,3.957036,0.04667581
felting,3.860688,0.04943005
bomer,3.856547,0.04955221
only,3.789062,0.05158855
millbees,3.788589,0.05160313
nitesmoke,3.784477,0.05173008
nisovin,3.77805,0.05192915
atandt,3.777342,0.05195114
fnv,3.772243,0.0521097
alucard,3.755523,0.05263331
omnirom,3.745396,0.05295317
kunkka,3.736364,0.05324019
sad,3.736131,0.05324761
schoolies,3.721777,0.05370717
