,score,pval
confidence,17.119725,3.51e-05
russian,17.111298,3.525e-05
can,17.109618,3.528e-05
stridex,17.089261,3.566e-05
sociable,16.871225,4e-05
overview,16.869193,4.005e-05
else,16.778819,4.2e-05
something,16.684105,4.415e-05
neem,16.60107,4.612e-05
xanax,16.593007,4.632e-05
sucks,16.348796,5.269e-05
shooting,16.32,5.35e-05
moisturizing,16.307826,5.384e-05
went,16.274968,5.478e-05
gender,16.129556,5.915e-05
bed,16.085867,6.053e-05
it,16.065505,6.119e-05
eyebrows,16.02831,6.24e-05
sydney,15.984758,6.385e-05
masculine,15.942513,6.53e-05
stepdad,15.924744,6.591e-05
selfish,15.910303,6.642e-05
keys,15.85564,6.836e-05
trp,15.828594,6.935e-05
ellie,15.804289,7.024e-05
theatre,15.803156,7.029e-05
skincare,15.76081,7.188e-05
andnbsp,15.752856,7.218e-05
though,15.631052,7.698e-05
mana,15.554902,8.014e-05
eds,15.499791,8.251e-05
caring,15.402329,8.688e-05
mindcrackers,15.397083,8.712e-05
abusive,15.343057,8.965e-05
intimate,15.324684,9.053e-05
talked,15.273763,9.3e-05
workers,15.222073,9.558e-05
lately,15.219215,9.572e-05
asexuals,15.199684,9.672e-05
honestly,15.171139,9.819e-05
skadi,15.104743,0.00010171
oily,15.098978,0.00010202
qop,15.097759,0.00010208
lovely,15.032354,0.00010568
or,15.016413,0.00010658
crying,14.994156,0.00010784
breakouts,14.985554,0.00010834
sexuality,14.97789,0.00010878
orientation,14.927896,0.0001117
seeing,14.86371,0.00011557
tripping,14.862029,0.00011567
orgasm,14.830056,0.00011765
always,14.822751,0.0001181
prescribed,14.773323,0.00012124
take,14.75352,0.00012252
panromantic,14.751207,0.00012267
csgo,14.624,0.00013123
vent,14.600243,0.0001329
tried,14.551232,0.0001364
thank,14.525058,0.00013831
hazel,14.509133,0.00013948
normal,14.451332,0.00014383
mach,14.418073,0.00014639
caliper,14.39061,0.00014854
alpha,14.367792,0.00015035
sadness,14.352416,0.00015159
motivation,14.347795,0.00015196
fogger,14.317707,0.00015441
undertaker,14.311326,0.00015493
divorce,14.204784,0.00016395
kissed,14.179228,0.0001662
talking,14.121922,0.00017134
eblade,14.066889,0.00017642
citalopram,14.062648,0.00017682
worried,14.051152,0.0001779
nyx,13.992549,0.00018354
thinking,13.960971,0.00018665
aosp,13.948527,0.00018788
dealing,13.88539,0.0001943
bf,13.844191,0.00019861
dysthymia,13.82917,0.0002002
nonbinary,13.792044,0.0002042
islamic,13.72897,0.00021117
scars,13.711476,0.00021315
chad,13.70781,0.00021356
wanted,13.676527,0.00021715
while,13.670222,0.00021788
do,13.659902,0.00021908
pa,13.568821,0.00022997
naturals,13.519449,0.0002361
moisturize,13.475412,0.00024171
lexapro,13.418901,0.0002491
tinker,13.396315,0.00025212
uterus,13.360037,0.00025704
annamarie,13.302764,0.00026502
restrict,13.30046,0.00026534
osteoarthritis,13.293393,0.00026634
aspergers,13.21829,0.00027723
baby,13.213367,0.00027796
stressed,13.172401,0.0002841
uni,13.166244,0.00028504
sandman,13.126272,0.00029118
tampons,13.122433,0.00029178
percent,13.114452,0.00029303
romantic,13.046732,0.00030381
cpap,13.016574,0.00030875
rhys,12.973789,0.00031588
bpd,12.936725,0.0003222
whatever,12.910069,0.00032682
elses,12.852941,0.00033695
now,12.739548,0.000358
roms,12.716254,0.00036249
troop,12.679931,0.0003696
tf,12.666177,0.00037233
thing,12.654534,0.00037466
siblings,12.594045,0.00038698
ptsd,12.415934,0.00042569
mask,12.402903,0.00042867
semester,12.378529,0.0004343
started,12.281879,0.00045738
crps,12.261015,0.00046252
venting,12.260481,0.00046265
thats,12.230085,0.00047025
cervix,12.224797,0.00047159
miscarriage,12.201061,0.00047762
pills,12.135934,0.0004946
salicylic,12.135399,0.00049474
gyno,12.132671,0.00049546
brienne,12.095756,0.00050537
constantly,12.066082,0.00051347
overweight,12.003647,0.00053097
intimacy,11.993531,0.00053386
butch,11.966547,0.00054164
seduction,11.939719,0.0005495
telling,11.93811,0.00054997
selfesteem,11.935037,0.00055088
offlane,11.898338,0.00056184
dsg,11.859897,0.00057356
lot,11.781346,0.00059827
hang,11.775339,0.00060021
healthy,11.775074,0.00060029
lip,11.764047,0.00060386
adorable,11.763634,0.00060399
kids,11.744061,0.00061038
anymore,11.718904,0.00061868
dated,11.703788,0.00062373
millbee,11.697457,0.00062586
metformin,11.672578,0.00063428
loneliness,11.666501,0.00063636
aokp,11.604091,0.00065807
ssris,11.559184,0.00067415
buspar,11.542771,0.00068013
olicity,11.518625,0.00068902
ocm,11.443384,0.00071749
liverpool,11.402048,0.00073363
stay,11.384836,0.00074046
lunch,11.38452,0.00074059
hobbies,11.37441,0.00074463
lgbtq,11.32643,0.00076412
psych,11.259039,0.00079236
pih,11.24637,0.00079779
bha,11.203909,0.00081625
foaming,11.192849,0.00082113
until,11.176743,0.00082829
jb,11.167718,0.00083233
struggling,11.167531,0.00083241
hurts,11.165167,0.00083347
witchery,11.162518,0.00083467
bloodseeker,11.156939,0.00083718
wrestlers,11.144124,0.00084298
clinically,11.129129,0.00084982
hurtful,11.12117,0.00085348
juggernaut,11.086244,0.0008697
dotabuff,11.08566,0.00086998
skype,11.044686,0.00088942
diggle,10.996845,0.00091267
spf,10.987681,0.00091719
knitting,10.97893,0.00092154
celtic,10.926916,0.00094777
officials,10.903001,0.00096009
weaver,10.898771,0.00096228
tbh,10.867246,0.0009788
sgs,10.831066,0.00099811
doing,10.803057,0.00101333
libido,10.773209,0.0010298
your,10.749345,0.00104316
wanting,10.722501,0.0010584
sorry,10.718375,0.00106077
broke,10.713186,0.00106375
jealous,10.694498,0.00107455
mine,10.691144,0.0010765
thayers,10.665162,0.00109172
euls,10.664256,0.00109226
warlord,10.658749,0.00109551
ovulation,10.629855,0.00111276
if,10.621391,0.00111787
benton,10.616247,0.00112098
sniper,10.610787,0.0011243
ob,10.542991,0.0011663
creeps,10.533597,0.00117224
cis,10.522132,0.00117953
moisturized,10.521259,0.00118009
thankful,10.495429,0.0011967
nebris,10.472832,0.00121143
atomizer,10.431246,0.00123901
insecure,10.409233,0.00125387
thankfully,10.385267,0.00127025
fph,10.333249,0.00130655
selfconscious,10.331938,0.00130748
comforting,10.320998,0.00131525
still,10.318627,0.00131694
ult,10.315724,0.00131902
somnophiliac,10.300378,0.00133003
treads,10.297647,0.001332
nmom,10.294205,0.00133449
nursery,10.275699,0.00134794
cleanse,10.275243,0.00134827
wasd,10.228519,0.00138286
yarn,10.225695,0.00138498
sertraline,10.22084,0.00138863
transpeople,10.210238,0.00139663
labo,10.193645,0.00140925
hug,10.178246,0.00142107
pubs,10.151725,0.00144166
eleaf,10.1419,0.00144937
met,10.116782,0.00146925
hypothyroidism,10.108625,0.00147577
hannover,10.095568,0.00148626
hado,10.072415,0.00150506
veritas,9.997005,0.00156795
understand,9.98296,0.00157996
chin,9.945211,0.00161268
sms,9.935508,0.00162121
linkens,9.87981,0.00167102
nations,9.87866,0.00167207
counselor,9.860785,0.00168839
genderqueer,9.840345,0.00170726
exfoliating,9.797663,0.00174734
snail,9.785197,0.00175922
thoughts,9.703473,0.0018392
anything,9.702818,0.00183986
kik,9.665692,0.00187741
didn,9.587502,0.00195906
rosh,9.587054,0.00195954
xx,9.585961,0.00196071
aunt,9.560401,0.0019882
serotonin,9.558,0.0019908
tbqh,9.522552,0.00202962
everything,9.506293,0.00204768
unranked,9.486104,0.00207034
anemia,9.464737,0.0020946
bdubs,9.456817,0.00210366
amiibos,9.446765,0.00211522
amlactin,9.435831,0.00212787
shave,9.421449,0.00214462
aspd,9.402567,0.00216682
strangers,9.39772,0.00217255
childfree,9.397449,0.00217288
jug,9.389606,0.00218219
too,9.381437,0.00219194
very,9.350637,0.00222908
borderline,9.330911,0.0022532
ganked,9.32178,0.00226446
linings,9.297868,0.00229421
little,9.260893,0.00234099
instocktrades,9.24836,0.00235706
clothes,9.244173,0.00236246
lina,9.227999,0.00238342
love,9.225263,0.00238698
that,9.221456,0.00239195
nobilis,9.205451,0.00241296
veronica,9.202491,0.00241686
dizziness,9.170078,0.00246004
aquila,9.125361,0.0025209
slark,9.044198,0.0026353
wellbutrin,9.040815,0.00264018
trazadone,9.016041,0.0026762
abyssal,8.984895,0.0027222
cobra,8.94956,0.00277536
valiant,8.944092,0.00278368
taking,8.920764,0.00281947
calvins,8.862006,0.00291167
exfoliate,8.81573,0.00298645
esteem,8.808948,0.00299757
luvox,8.793922,0.00302236
comfort,8.777744,0.00304928
offleash,8.768644,0.00306453
glycolic,8.763394,0.00307337
nandroid,8.75761,0.00308313
blablabla,8.743783,0.00310659
rheumatologist,8.699325,0.00318328
trpers,8.63346,0.00330044
legs,8.618971,0.0033268
smile,8.6037,0.00335481
pronouns,8.596334,0.0033684
socially,8.556396,0.0034431
lorazepam,8.550483,0.00345431
currently,8.49383,0.00356353
masturbate,8.473753,0.00360307
eliquid,8.452356,0.00364571
then,8.434271,0.00368214
traumatic,8.390988,0.00377086
wish,8.388272,0.0037765
gerbil,8.385556,0.00378214
diffusal,8.383932,0.00378553
crush,8.378069,0.00379776
dvz,8.358998,0.00383782
ultrasounds,8.317003,0.00392757
introverted,8.227983,0.00412493
scared,8.190213,0.0042117
pierced,8.184319,0.0042254
reapers,8.16837,0.00426272
twostory,8.167188,0.0042655
gorgeous,8.156142,0.00429156
around,8.121558,0.0043742
at,8.103112,0.00441893
eciggity,8.087252,0.00445777
obsessions,8.077021,0.00448301
kat,8.069208,0.00450238
felicity,8.045097,0.0045627
search,8.037831,0.00458104
eyeshadow,8.02291,0.00461893
day,8.02285,0.00461908
hypermobility,8.01315,0.00464389
epidural,8.011248,0.00464877
pantyhose,8.007664,0.00465798
venlafaxine,8.003734,0.0046681
bestfriend,7.984169,0.00471881
basher,7.952701,0.00480157
orton,7.946665,0.00481761
tmj,7.940221,0.00483479
rom,7.937157,0.00484299
un,7.918576,0.00489298
fiance,7.897957,0.00494907
guude,7.895173,0.00495669
crutches,7.853095,0.00507338
study,7.826456,0.00514869
never,7.807807,0.0052021
appt,7.794079,0.00524177
wrestler,7.770728,0.00530996
helpful,7.769849,0.00531255
rut,7.759609,0.00534275
aerotank,7.750897,0.00536859
vaping,7.662436,0.00563823
fibromyalga,7.626174,0.00575272
viper,7.564098,0.00595424
overheats,7.544624,0.00601894
gti,7.512709,0.00612652
ssy,7.484984,0.00622156
rough,7.478886,0.00624267
tramadol,7.456245,0.00632167
uhcs,7.438654,0.00638376
generikb,7.425139,0.00643188
outfarm,7.40937,0.00648851
colorstay,7.391197,0.00655438
paulas,7.379233,0.00659813
marth,7.33002,0.00678123
insomnia,7.287161,0.00694491
acupuncture,7.207351,0.00726056
asocial,7.186774,0.00734429
htp,7.184891,0.007352
vechs,7.180725,0.00736909
baj,7.179561,0.00737387
nonmonogamy,7.162582,0.007444
adrafinil,7.161947,0.00744663
contortionist,7.158666,0.00746026
kind,7.156605,0.00746884
again,7.141341,0.00753268
trans,7.135399,0.00755768
progesterone,7.114626,0.00764575
birthday,7.112045,0.00765677
biotic,7.086191,0.00776802
knit,7.055278,0.0079032
legia,7.039272,0.00797415
vagina,7.035895,0.00798919
contractions,7.008996,0.00811012
ecr,7.002325,0.00814039
loving,6.981813,0.00823422
xbl,6.977903,0.00825222
showering,6.937562,0.00844041
college,6.935634,0.00844951
vyvanse,6.914948,0.00854781
attractiveness,6.905442,0.00859338
somnophilia,6.903056,0.00860485
bras,6.834786,0.00893994
laning,6.827833,0.00897481
lingerie,6.823258,0.00899783
borla,6.813819,0.00904551
painful,6.804721,0.00909172
appreciate,6.773545,0.00925189
ldr,6.753653,0.0093556
celexa,6.748209,0.00938418
face,6.742084,0.00941646
cried,6.705485,0.00961168
whiteheads,6.669293,0.00980881
pads,6.634476,0.01000236
everyone,6.595477,0.01022382
mate,6.589216,0.01025983
cleavage,6.558883,0.01043618
dysautonomia,6.556148,0.01045224
friendzone,6.552728,0.01047234
gossiping,6.547258,0.01050459
klonopin,6.51684,0.01068577
harbour,6.513729,0.01070448
autofiring,6.476387,0.0109317
sliver,6.471244,0.01096337
contour,6.464774,0.01100336
ovulating,6.461088,0.01102621
pansexual,6.406363,0.01137121
fwb,6.399851,0.011413
shinsekai,6.38771,0.01149132
roshan,6.363605,0.01164846
researchers,6.349872,0.01173898
infj,6.349488,0.01174152
squealer,6.333533,0.01184761
mind,6.291403,0.0121325
transmasculine,6.278725,0.0122196
stun,6.27424,0.01225057
confide,6.272126,0.01226519
geomancer,6.269785,0.01228141
arkas,6.268909,0.01228748
grope,6.207962,0.01271769
dagon,6.194041,0.01281811
anyone,6.177744,0.01293671
ask,6.175036,0.01295653
gpm,6.17503,0.01295657
vape,6.171543,0.01298214
nether,6.168993,0.01300086
dont,6.140866,0.01320926
night,6.091038,0.01358693
pavs,6.082155,0.01365541
scrupulosity,6.048396,0.01391894
laptop,6.047655,0.01392478
agender,6.043286,0.01395928
ganking,6.042897,0.01396235
piggies,6.019444,0.0141491
weaned,5.982264,0.01445044
dress,5.960461,0.01463021
afab,5.96018,0.01463255
wedding,5.937922,0.01481848
coils,5.937644,0.01482082
be,5.918294,0.01498446
bloodstone,5.908843,0.01506506
picky,5.896949,0.01516714
jeannie,5.885851,0.01526302
hypermobile,5.885383,0.01526708
for,5.878436,0.01532743
ursa,5.873148,0.01537354
dai,5.854799,0.01553463
ataks,5.849782,0.01557898
termi,5.829384,0.01576064
glasslands,5.823019,0.01581777
care,5.793714,0.01608358
apathetic,5.785443,0.01615942
apnoea,5.778955,0.01621918
ivar,5.759491,0.01639982
enjoy,5.730051,0.016677
piggie,5.678141,0.01717756
hotd,5.677715,0.01718173
shrines,5.675,0.01720834
date,5.667794,0.01727918
lykke,5.654618,0.01740947
transmen,5.617366,0.01778335
batrider,5.603169,0.01792802
fevers,5.598914,0.01797162
cirrhosis,5.583525,0.0181302
he,5.565323,0.01831964
lysa,5.552523,0.01845407
entendu,5.538593,0.01860153
recently,5.530541,0.01868732
trish,5.524186,0.01875533
infjs,5.478818,0.01924827
ideation,5.474351,0.01929752
randomed,5.452777,0.01953724
confident,5.448834,0.01958139
was,5.443579,0.01964038
lutheran,5.424443,0.01985677
ortons,5.415058,0.01996379
derm,5.381485,0.02035155
sny,5.365235,0.02054202
comedones,5.348965,0.02073457
triple,5.303404,0.02128379
konjac,5.28709,0.02148408
psychotherapist,5.244806,0.02201238
counsellors,5.233441,0.02215665
chronotherapy,5.155035,0.02317907
ebrake,5.147453,0.02328049
gapps,5.146641,0.02329138
tarantulas,5.091478,0.0240437
stressful,5.037678,0.02480171
glebe,5.024048,0.02499767
up,5.001656,0.02532308
gusset,4.99783,0.02537912
swelling,4.956267,0.02599627
experience,4.926794,0.02644333
newedge,4.925295,0.02646628
bkbs,4.921402,0.02652599
clinique,4.906984,0.0267483
sweater,4.904285,0.02679014
yetii,4.883335,0.02711718
its,4.881719,0.02714258
clinkz,4.843316,0.02775348
gpt,4.819726,0.02813582
yetiiwho,4.813538,0.02823701
able,4.801844,0.0284293
stangmods,4.775755,0.02886319
suarez,4.749856,0.02930075
midlane,4.705537,0.03006561
nightlies,4.673951,0.03062339
roommate,4.669135,0.03070938
cat,4.648127,0.03108745
afraid,4.647228,0.03110374
roamin,4.646312,0.03112033
zxcvfr,4.634194,0.03134087
sounds,4.580587,0.03233614
aeropostale,4.563566,0.03265901
lesnar,4.453207,0.03483577
newedgemustang,4.446895,0.03496477
not,4.442367,0.0350576
didnt,4.410481,0.03571877
rememberer,4.401552,0.03590625
pick,4.390226,0.03614552
hawkman,4.377895,0.03640794
poconos,4.354768,0.0369055
officers,4.326361,0.0375264
how,4.267847,0.03884011
sdcard,4.243626,0.03939793
stormcloaks,4.186436,0.04074867
jaird,4.163157,0.04131234
pm,4.138263,0.04192417
enough,4.112726,0.04256171
waterford,4.072814,0.04357861
darvanshel,4.063737,0.04381343
felting,4.034236,0.04458586
generiks,4.008229,0.0452787
way,3.986538,0.04586521
peruvians,3.96662,0.04641084
lcms,3.954404,0.04674887
bomer,3.90271,0.04820829
decided,3.879241,0.04888666
flv,3.877244,0.04894483
atandt,3.859394,0.0494682
nitesmoke,3.855636,0.04957913
millbees,3.850974,0.04971711
omnirom,3.836469,0.05014903
forces,3.836022,0.05016241
meepo,3.83516,0.0501882
nisovin,3.83061,0.05032462
alucard,3.818511,0.05068927
kunkka,3.782963,0.0517769
youre,3.768825,0.05221629
schoolies,3.763286,0.05238952
former,3.758846,0.05252883
mycareer,3.755245,0.05264208
honest,3.72402,0.05363511
them,3.66212,0.05566278
realise,3.579375,0.05850116
sit,3.559815,0.05919434
ffa,3.537258,0.06000457
